customer_id,first_name,last_name,gender,age,phone,email,avg_income,customer_type,is_ReferenceOnly,segment_id,Employee_id
1749,Abigail,Moyer,Other,41,963-680-6626,stevenssteven@example.org,84385.77,Prospect,F,30,260
1750,Christina,Porter,Female,46,+1-203-461-4544,patrick05@example.net,17871.92,Investor,F,29,237
1751,Ann,Pollard,Female,37,001-422-583-5602,millertony@example.com,73020.0,Prospect,F,52,252
1752,Jaime,Frost,Female,34,(784)560-7043x517,emartin@example.org,26644.63,Investor,F,2,89
1753,Mark,Glass,Female,25,001-947-796-1265x08899,james79@example.net,162605.87,Investor,F,42,36
1754,Virginia,Simmons,Other,54,909.565.1198x88744,wellsshaun@example.net,189799.17,Buyer,F,54,254
1755,Kelly,Mitchell,Male,26,+1-870-660-8558x83485,melissamccarthy@example.com,19101.71,Buyer,F,51,139
1756,Terri,Barber,Male,54,(352)277-0156x26699,shannonmorton@example.org,191247.47,Renter,F,5,182
1757,Brandon,Scott,Other,41,564-460-6649,scook@example.net,106902.44,Investor,F,22,98
1758,Zachary,Swanson,Other,74,714.493.2548,everettlindsay@example.com,63415.31,Investor,F,20,379
1759,Marc,Porter,Other,28,001-510-490-0281x000,fortiz@example.com,19988.1,Investor,F,13,359
1760,William,Hogan,Female,38,001-699-416-2776x502,changeric@example.net,102621.73,Investor,F,1,392
1761,Michael,Richardson,Female,72,592-571-9766x16242,wilkinsbrandon@example.com,159930.53,Buyer,F,51,204
1762,Darrell,Webster,Other,68,260-983-4864x9175,mcfarlandsusan@example.org,142881.86,Renter,F,31,332
1763,Melissa,Nelson,Male,34,(821)674-1037x5141,krice@example.net,14794.07,Renter,F,56,201
1764,Samantha,Lynch,Other,57,+1-732-778-6028x49635,thomasdiane@example.net,19215.86,Prospect,F,31,117
1765,Jose,Anderson,Female,70,695-630-1965x49705,greendylan@example.org,83560.29,Buyer,F,47,234
1766,Derrick,Gordon,Female,69,4713360421,mitchellamber@example.net,62581.65,Prospect,F,21,94
1767,Michael,Williams,Female,74,448.265.4255x68622,justin17@example.org,50314.94,Buyer,F,14,222
1768,Michael,Jimenez,Other,75,+1-536-790-7064x872,christopher52@example.org,59795.88,Renter,F,24,69
1769,Steven,Williams,Male,51,001-407-962-7325x538,angelamoore@example.com,161679.13,Investor,F,20,375
1770,Michelle,Brown,Female,47,983-773-2301x4646,alyssabauer@example.com,186199.47,Prospect,F,22,113
1771,Rachel,Weaver,Other,54,6395710104,coxbradley@example.net,83995.03,Investor,F,49,396
1772,Lisa,Wilkins,Male,56,+1-696-400-8768x48655,jackson77@example.com,181691.65,Buyer,F,21,298
1773,Taylor,Steele,Male,41,429-827-7501x9325,chelsea22@example.org,67691.66,Prospect,F,60,69
1774,Roger,Austin,Female,24,(638)414-9871,elizabethbryant@example.com,97905.21,Prospect,F,25,102
1775,Cindy,Thompson,Male,41,593-586-3623x1755,crystaldurham@example.com,49075.65,Prospect,F,13,241
1776,Jeff,Flores,Male,30,527.265.4699x15897,umullins@example.net,129892.83,Buyer,F,41,153
1777,Samantha,Walsh,Male,22,001-283-968-7619,stewartchristian@example.net,195901.32,Prospect,F,44,281
1778,Stacey,Cox,Male,24,8743981886,angela90@example.org,122681.15,Prospect,F,2,93
1779,Charles,Bass,Male,38,4126683156,myersnicholas@example.org,74773.75,Buyer,F,19,103
1780,Richard,Butler,Female,53,243-452-6821x94719,tylergarcia@example.net,131324.4,Buyer,F,30,27
1781,Kimberly,Peterson,Female,45,(292)712-3034x899,stephanie31@example.com,28969.53,Renter,F,11,165
1782,Kimberly,Mclaughlin,Other,46,(531)718-6701x9878,kevin45@example.net,178288.52,Prospect,F,8,64
1783,Daniel,Walker,Female,75,(654)370-9973,denise05@example.com,103101.37,Renter,F,48,33
1784,Shannon,King,Female,47,386-529-4368,natalie39@example.com,92623.2,Prospect,F,9,103
1785,Kimberly,Norman,Other,39,001-984-858-4584x02227,codyterrell@example.com,119243.63,Renter,F,11,307
1786,Morgan,Rogers,Other,49,001-834-944-5190,danielle10@example.net,126832.85,Investor,F,33,364
1787,Alexis,Cummings,Male,48,771.608.4257,steveallen@example.org,18996.28,Buyer,F,13,1
1788,Ariana,Martinez,Other,71,968.998.3225x35022,abowman@example.org,138110.36,Renter,F,53,202
1789,April,Sawyer,Other,51,205.687.7522x2120,jasonarellano@example.org,52176.68,Prospect,F,34,166
1790,Jacob,Davidson,Male,67,(835)800-2156x383,danielle36@example.com,144220.76,Buyer,F,30,292
1791,Jessica,Jensen,Female,42,+1-451-834-4553,ulee@example.net,165394.28,Investor,F,19,328
1792,Monica,Weaver,Male,46,388.361.6663x34280,jessica68@example.org,161771.91,Renter,F,26,311
1793,Catherine,Bryant,Other,47,+1-449-811-4065x47651,theresa07@example.com,112737.69,Prospect,F,12,314
1794,Michael,Palmer,Male,64,(762)493-3495x651,meghanwheeler@example.com,106433.13,Buyer,F,25,335
1795,Richard,Bradley,Male,35,(856)912-4983x34414,williamhernandez@example.net,32860.81,Renter,F,26,355
1796,Melanie,Aguirre,Other,38,935.629.0831x1686,bwarren@example.net,156192.5,Buyer,F,18,319
1797,James,Ellis,Other,33,969-344-1826,reevesmatthew@example.net,57924.83,Prospect,F,45,369
1798,Joseph,Bell,Other,27,791-399-9498,yroberts@example.org,101855.61,Investor,F,27,388
1799,David,Collins,Male,52,(312)228-5893x708,shawn43@example.org,60433.45,Investor,F,5,384
1800,Benjamin,Brewer,Male,36,860-512-8549x972,brian10@example.net,31096.53,Renter,F,27,228
1801,Samuel,Adams,Female,21,001-495-579-0354x0642,lindsey87@example.com,127763.75,Buyer,F,33,20
1802,Amanda,Campbell,Other,67,721-523-4960,mccarthydustin@example.org,15594.75,Prospect,F,41,353
1803,Matthew,Nelson,Other,45,(611)938-8705x7162,william00@example.net,150985.82,Renter,F,25,173
1804,Jonathan,Adams,Male,36,938.756.0166x85867,kurthayes@example.com,66929.43,Buyer,F,26,17
1805,Christie,Perez,Female,62,899-393-2603,ykoch@example.com,5026.27,Prospect,F,46,67
1806,Michelle,Hancock,Male,25,280.937.1718x658,spatton@example.org,104670.18,Renter,F,32,234
1807,John,Morgan,Male,50,(456)463-6363x8139,michellewhitehead@example.org,14136.12,Investor,F,46,222
1808,Brian,Wheeler,Male,73,4485793701,kelsey93@example.net,58853.06,Buyer,F,54,80
1809,Crystal,Harper,Male,38,(392)599-2920,ssmith@example.com,142860.42,Buyer,F,39,49
1810,Nicole,Bates,Female,30,4745911392,ngoodman@example.org,17224.48,Buyer,F,35,377
1811,Kendra,Miller,Male,63,001-603-238-3367x361,enunez@example.net,168671.01,Investor,F,43,388
1812,Nicole,Miller,Female,31,+1-618-411-0699,sarahbrown@example.net,5744.88,Renter,F,10,223
1813,Julia,Reeves,Other,54,+1-420-410-8981x0723,wendy78@example.org,53130.65,Renter,F,46,15
1814,Christopher,Adams,Male,73,683.344.4253x74249,ana77@example.org,149476.29,Buyer,F,29,354
1815,Jason,Hunter,Female,48,209-615-7191,thammond@example.org,66672.68,Buyer,F,25,351
1816,Tara,Johnson,Male,69,625-605-9631x0626,dmcguire@example.com,24869.02,Prospect,F,39,
1817,Christopher,Howe,Male,43,001-329-262-0429x758,bryan08@example.net,75245.61,Renter,F,50,101
1818,Maurice,Lewis,Male,46,(211)276-8251x528,xdavid@example.com,57726.69,Buyer,F,13,44
1819,Anne,Cameron,Male,63,+1-995-917-0420x4730,paulmartin@example.net,169328.82,Buyer,F,1,170
1820,Kenneth,Hall,Other,30,780-421-0377x00233,linda06@example.org,66102.84,Renter,F,15,47
1821,Kyle,Harmon,Other,26,608.583.2860x4161,jeffrey49@example.org,158841.83,Investor,F,3,210
1822,Mary,Beck,Other,32,001-346-343-3304x0305,joel06@example.org,178915.07,Renter,F,21,285
1823,Michael,Gross,Female,47,+1-519-843-7333x129,richard85@example.net,89594.4,Buyer,F,60,275
1824,Melissa,Smith,Male,42,(438)647-9279x513,charles35@example.net,182438.91,Investor,F,15,107
1825,Jonathan,Soto,Female,61,240-979-8340,solisdenise@example.net,78577.02,Investor,F,12,5
1826,Craig,Hoffman,Male,49,001-517-934-9963x21553,cristianhendrix@example.org,192995.29,Renter,F,1,197
1827,Craig,Mcconnell,Female,61,500-702-5937x581,lopezann@example.net,22411.46,Investor,F,5,334
1828,Alexander,Watson,Male,46,001-484-323-5180x264,monicafletcher@example.com,138968.76,Investor,F,3,32
1829,Paul,Case,Female,26,777-792-7969x3920,joyce70@example.com,101293.74,Renter,F,50,304
1830,Michelle,Doyle,Other,40,4438494815,kelly37@example.org,80591.52,Prospect,F,17,46
1831,Theresa,Thomas,Other,28,300.381.0391,vasqueznathaniel@example.net,128378.82,Investor,F,44,392
1832,Amanda,Jackson,Other,40,648.644.3053,patricia08@example.org,142252.13,Prospect,F,12,323
1833,Angela,Glass,Male,58,571.495.8807,parkerjeffrey@example.com,5850.84,Prospect,F,5,169
1834,Douglas,Graham,Other,67,587.420.3238,nbrown@example.com,37555.85,Renter,F,25,259
1835,Nancy,Woods,Other,20,6267558592,joebarber@example.org,144043.98,Renter,F,33,298
1836,William,Holland,Male,39,614-638-8273x74909,fergusonshirley@example.net,134945.16,Renter,F,2,313
1837,Jennifer,Phillips,Male,59,(221)446-1335x47337,michael63@example.com,193379.26,Buyer,F,48,217
1838,Rachel,Bond,Female,51,871.880.7492x239,amandadiaz@example.org,153402.37,Investor,F,4,68
1839,Daniel,Hunt,Female,33,001-974-857-4565x99250,thomasnorris@example.org,190400.68,Buyer,F,13,75
1840,Keith,Brooks,Other,48,512.214.6307x0095,kelseydyer@example.com,141995.4,Investor,F,16,369
1841,Edward,Williams,Female,61,(557)747-4493x667,rossabigail@example.com,63120.18,Buyer,F,9,140
1842,Gary,Ballard,Other,72,+1-539-734-9647x935,laurenharmon@example.com,25546.16,Investor,F,34,210
1843,Janet,Anderson,Male,74,318.389.2670x136,lgonzales@example.org,157455.65,Investor,F,49,10
1844,Jacqueline,Banks,Male,54,(594)514-4772x045,dchapman@example.net,130609.1,Buyer,F,22,122
1845,Heather,Stevens,Male,71,439-560-6300x798,wellstracy@example.org,14396.27,Renter,F,59,338
1846,Michelle,Howell,Other,40,987-981-6269,jodi10@example.com,75209.84,Renter,F,39,193
1847,Jason,Norman,Male,24,850.309.4794x79293,ulin@example.net,191575.96,Prospect,F,29,320
1848,Amy,Hudson,Male,60,567.776.3966,aallen@example.org,102578.22,Renter,F,5,96
1849,Michael,Scott,Male,31,938-738-9011,adamduke@example.net,89382.18,Renter,F,14,62
1850,Carla,Webb,Male,47,282-456-1664,pamelahoffman@example.org,94251.42,Prospect,F,16,257
1851,Rebecca,Shelton,Other,32,(861)765-1758x6662,evansjeffery@example.net,45732.13,Renter,F,20,82
1852,James,Gonzalez,Other,35,8996126917,swallace@example.org,76897.9,Investor,F,28,88
1853,Jason,Bradley,Female,60,4708547209,zwatts@example.org,77113.58,Renter,F,19,293
1854,Stephen,Barrera,Female,25,991.966.8073x10017,cpugh@example.org,15209.23,Investor,F,18,398
1855,Ethan,Wong,Male,50,001-464-223-8223x552,martinjordan@example.com,154675.69,Prospect,F,26,191
1856,Jacob,Hernandez,Other,67,(854)709-4113,erik51@example.com,86218.36,Prospect,F,28,256
1857,Luis,Fisher,Female,21,9924628975,jennifergarcia@example.net,165325.08,Prospect,F,49,77
1858,Melissa,Garcia,Female,58,(288)258-9947,arnolddavid@example.com,170817.86,Renter,F,28,40
1859,Brian,Lane,Male,36,813-964-6890,lopezcraig@example.net,46338.84,Prospect,F,36,370
1860,Laura,Williamson,Female,38,238-575-1895x34297,gharris@example.org,133183.93,Prospect,F,30,154
1861,Johnny,Scott,Female,24,(569)444-1042,englishheather@example.net,97094.95,Investor,F,36,308
1862,Michael,Thompson,Female,32,448.378.1934,samuel46@example.com,176630.56,Renter,F,9,364
1863,Michele,Robinson,Male,20,441-656-1731,darrellperkins@example.net,47069.43,Investor,F,59,95
1864,Johnny,Patrick,Female,45,774-803-5300,foleyeric@example.org,137173.57,Investor,F,32,205
1865,Brian,Patrick,Female,61,432-463-0150,garzaduane@example.org,123511.66,Buyer,F,25,248
1866,Natalie,King,Male,44,001-803-486-0729x430,kelseyrogers@example.org,62583.79,Renter,F,27,17
1867,Margaret,Craig,Female,36,+1-855-286-7931,mpalmer@example.net,31637.18,Investor,F,13,388
1868,Amanda,Ochoa,Female,60,001-261-728-0695x5211,sandersdaniel@example.com,132069.75,Investor,F,33,361
1869,Thomas,Austin,Other,44,341.212.9288,melissapierce@example.net,149026.5,Prospect,F,45,27
1870,Courtney,Hayes,Male,50,254-850-8554x88598,john87@example.net,66547.33,Buyer,F,48,124
1871,Christy,Saunders,Other,65,(302)269-0959x4052,popetyler@example.com,130742.36,Buyer,F,59,183
1872,Brent,Rivera,Other,29,(793)433-6770,michaelfernandez@example.org,82050.53,Investor,F,45,338
1873,Sharon,Matthews,Other,29,625.233.2588,hendersontodd@example.org,144075.34,Investor,F,39,231
1874,Colton,Davis,Other,62,344-285-0246x1016,wrighttimothy@example.net,43846.98,Renter,F,16,306
1875,Jesse,Bentley,Male,61,+1-260-673-7204x0324,garciacharles@example.net,178591.93,Prospect,F,1,57
1876,Stephanie,Yoder,Other,25,261.645.5012,barrallison@example.com,61044.87,Renter,F,26,359
1877,Ronald,Reed,Male,73,(898)736-3320x9481,hensonrachel@example.net,76718.27,Prospect,F,57,214
1878,Gwendolyn,Potts,Female,52,546-418-7027,xmurray@example.org,16327.93,Prospect,F,17,352
1879,Kevin,Ramirez,Other,46,001-908-982-3243x96964,johnmoore@example.net,26744.88,Buyer,F,38,155
1880,Cassandra,Wright,Other,69,406-918-6946x0569,anthony56@example.net,105593.07,Investor,F,7,323
1881,Elizabeth,Reyes,Female,67,001-791-834-3812x5802,greenejoseph@example.com,57180.57,Renter,F,53,71
1882,Kevin,Brown,Female,64,614-826-5626x160,anthonyball@example.com,167918.64,Investor,F,60,381
1883,Kevin,Barry,Female,20,(831)539-7837x476,yluna@example.org,7865.21,Buyer,F,1,84
1884,Kelsey,Kline,Other,46,384.412.8761x2826,kwest@example.net,78923.34,Prospect,F,5,394
1885,Donna,Aguilar,Other,47,(581)427-5610x40867,rgordon@example.net,70782.38,Renter,F,42,145
1886,Anthony,Hill,Male,65,(356)793-8651x2054,danielwalter@example.com,8768.89,Renter,F,12,189
1887,Katie,Wilson,Male,52,(802)733-6270,clarkthomas@example.net,29251.84,Buyer,F,13,247
1888,Sierra,Pineda,Male,31,735-712-9045x8963,lisa05@example.org,85660.32,Renter,F,29,288
1889,Joshua,Mccormick,Male,71,001-666-560-5880x9592,virginia83@example.org,101108.59,Renter,F,4,381
1890,Stacey,Brown,Female,60,468-366-0289,bbarr@example.net,83836.5,Buyer,F,17,207
1891,Margaret,Arnold,Male,25,883-661-1538x336,justinhaynes@example.org,108532.85,Investor,F,56,323
1892,Jesse,Jordan,Male,37,+1-845-366-1155,carlsonpatrick@example.net,121050.68,Buyer,F,6,191
1893,Mitchell,Atkinson,Other,35,9175829614,icarter@example.net,6935.15,Prospect,F,22,13
1894,Edward,Cross,Male,20,330.919.9699x4652,denise58@example.net,95498.56,Buyer,F,32,342
1895,James,Hart,Male,62,980.768.4145,egonzalez@example.com,192882.35,Buyer,F,18,382
1896,Jennifer,Day,Other,70,(361)830-2327x639,xharris@example.net,106211.29,Buyer,F,7,106
1897,Phillip,Frazier,Other,68,(296)847-1817x534,wbarton@example.org,137120.74,Investor,F,25,306
1898,Linda,Barnes,Female,68,840-860-2109x1626,kelseygibson@example.net,65813.45,Investor,F,60,246
1899,Jason,Gray,Female,43,431.296.8243x6981,skennedy@example.net,155928.32,Investor,F,39,217
1900,Eric,Martinez,Female,62,(691)347-0129x83945,paul71@example.com,155719.69,Prospect,F,21,120
1901,Aaron,Reed,Male,42,+1-853-700-4557,edwardmartinez@example.net,106652.73,Investor,F,25,310
1902,Andrew,Mcintosh,Male,49,001-597-674-1442x0180,loveyvonne@example.net,195322.7,Prospect,F,52,49
1903,Melanie,Jones,Male,58,9468687081,millerryan@example.org,29482.29,Buyer,F,47,69
1904,Joe,Price,Female,64,536.859.9801x66581,garymoyer@example.org,8304.79,Renter,F,56,269
1905,Michelle,Taylor,Other,63,9505963994,nealrandy@example.net,155180.85,Prospect,F,24,229
1906,Jordan,Turner,Other,32,001-843-844-4175,guerracaroline@example.org,162395.33,Buyer,F,33,209
1907,Jeffrey,Silva,Male,60,+1-850-719-7610x321,qhernandez@example.com,28440.41,Investor,F,41,162
1908,Monique,Hopkins,Other,40,+1-838-983-0904x581,burkejohn@example.com,56788.65,Prospect,F,56,21
1909,Kimberly,Miller,Female,45,001-905-827-3118,lhenry@example.org,8422.71,Buyer,F,15,308
1910,Daniel,Bradshaw,Female,62,001-438-441-0195x992,hannahnelson@example.com,62195.18,Buyer,F,23,217
1911,Jennifer,Reynolds,Female,58,(392)522-0976x486,linda59@example.org,155762.67,Renter,F,47,195
1912,Jeffrey,Pope,Other,56,(245)260-5182,mortonshannon@example.net,106002.3,Buyer,F,46,71
1913,Alicia,Gonzalez,Male,39,747.432.4205x70365,vwilkinson@example.net,72878.64,Prospect,F,9,252
1914,Carolyn,Erickson,Male,50,372-813-7026,hugheshannah@example.org,77489.16,Renter,F,11,226
1915,Brian,Cross,Male,68,5264210830,torresjeremy@example.org,5263.96,Buyer,F,16,106
1916,Amanda,Bridges,Other,21,511.389.2307,ithomas@example.net,63461.1,Renter,F,7,220
1917,Lisa,Spears,Female,69,204.223.8768,vli@example.com,131059.45,Investor,F,60,165
1918,Juan,Walter,Female,62,+1-778-652-5399x138,davidespinoza@example.net,194967.92,Prospect,F,15,366
1919,John,Stokes,Male,62,001-254-442-3344,laura10@example.net,170176.86,Renter,F,58,341
1920,Cynthia,Wallace,Other,66,974.485.3159x96460,victor77@example.com,9601.02,Prospect,F,60,271
1921,Sonya,Garner,Female,75,+1-335-232-4781,mhernandez@example.net,180219.32,Renter,F,6,352
1922,Jonathan,Fisher,Other,24,368-215-1649,chenrebecca@example.com,157723.69,Investor,F,60,292
1923,Carol,Roberts,Other,67,606.661.9017,evan67@example.org,157173.34,Prospect,F,25,365
1924,Bryan,Bryan,Other,74,590.487.5358,markmorrison@example.net,94309.17,Prospect,F,42,326
1925,Ruth,Young,Male,36,669-854-3232,michael69@example.com,82611.03,Buyer,F,52,117
1926,Diane,Burnett,Male,25,920.343.9718x8842,sstewart@example.com,64068.57,Investor,F,19,42
1927,Jessica,Meyer,Male,67,647.269.6454,mholmes@example.net,17810.5,Buyer,F,48,301
1928,Edward,Martin,Male,74,(593)208-0118x7213,neallisa@example.com,49505.9,Investor,F,37,186
1929,Seth,Wade,Other,20,+1-816-701-8619x13640,julie18@example.com,53087.71,Investor,F,25,293
1930,Kenneth,Odonnell,Other,32,(503)418-8497x416,michael33@example.com,99395.03,Prospect,F,4,300
1931,Margaret,Finley,Female,71,452.317.9211,hessmarcus@example.org,150751.66,Renter,F,28,161
1932,Shawn,Bell,Other,57,679-960-5623x309,havery@example.com,97392.92,Renter,F,34,337
1933,James,Lindsey,Male,54,582-295-4637x33300,qgarcia@example.com,16279.67,Prospect,F,7,200
1934,Joe,Diaz,Female,73,328-419-4001,brettbeck@example.net,191769.01,Renter,F,21,72
1935,Amanda,Davis,Female,29,(966)737-0704x373,joel35@example.com,188831.24,Investor,F,32,346
1936,Ronnie,Martinez,Other,74,466.800.9749x091,nathanielgarcia@example.org,158111.96,Buyer,F,10,380
1937,Colin,Dean,Female,52,6048896560,ellen95@example.com,198308.94,Buyer,F,39,161
1938,Susan,Richardson,Other,50,(234)600-1522,howardtimothy@example.org,111174.05,Renter,F,18,359
1939,George,Hernandez,Other,44,422.609.4342x208,steven87@example.org,192739.83,Buyer,F,32,147
1940,Daniel,Horne,Male,72,307.935.7136,becky89@example.com,19742.98,Renter,F,52,168
1941,Julie,Velez,Male,64,585-835-5995x15414,john72@example.com,76307.75,Buyer,F,55,373
1942,Aaron,Hansen,Male,74,001-506-541-4425x0969,holly90@example.org,48949.35,Prospect,F,60,395
1943,Stephanie,Rice,Female,72,(739)558-4545x05296,mathissamantha@example.com,43187.45,Renter,F,47,198
1944,Jessica,Franklin,Female,41,(983)750-5183x4402,cynthia01@example.com,32456.58,Prospect,F,2,278
1945,Nicole,Smith,Female,68,(693)268-3402x11045,xjohnson@example.org,126370.66,Prospect,F,44,240
1946,Cynthia,Smith,Other,66,(263)649-1660x55773,dana36@example.org,157357.76,Investor,F,26,34
1947,James,Jones,Male,64,+1-210-981-1038x77380,trevinohayley@example.net,117768.19,Prospect,F,19,354
1948,Sally,Atkins,Female,68,384.433.1650x98338,kristinaobrien@example.org,33657.73,Buyer,F,7,65
1949,Megan,Brown,Female,49,693.946.9898,john53@example.com,163169.14,Renter,F,55,361
1950,Tiffany,Davis,Female,64,001-435-284-9620x03230,noahherrera@example.com,129011.17,Prospect,F,37,68
1951,Megan,Perez,Male,33,855-850-5181x76142,kevin67@example.com,80692.31,Renter,F,19,72
1952,Margaret,Miller,Male,43,9266491359,xadams@example.org,136455.41,Buyer,F,48,331
1953,Matthew,Davis,Male,44,001-991-505-3725x65633,melaniepayne@example.net,55681.47,Prospect,F,44,400
1954,Christina,Wolf,Male,26,8242201277,iewing@example.com,72312.48,Investor,F,44,84
1955,Tiffany,Stephens,Male,27,611-428-4842x1727,brian47@example.net,183909.74,Investor,F,31,89
1956,James,Rodriguez,Male,60,+1-468-949-8991x2638,torresdeanna@example.com,61648.38,Prospect,F,38,220
1957,Brittany,Russo,Male,35,609.487.0382,tylercarter@example.com,96647.71,Prospect,F,16,15
1958,Joshua,Raymond,Other,58,346.547.4965,smithstacy@example.com,178577.52,Renter,F,32,152
1959,Mary,Irwin,Female,69,(895)288-1236x886,eddiemcmillan@example.org,143005.66,Buyer,F,42,379
1960,John,Page,Other,44,349-545-7031x76810,terry73@example.org,17129.63,Investor,F,50,235
1961,Kelly,White,Female,43,357.845.4517x330,mary76@example.com,33724.09,Buyer,F,41,332
1962,Alyssa,Doyle,Male,27,(265)351-7286x42136,torrestimothy@example.org,6529.11,Prospect,F,8,57
1963,Lisa,Lawson,Other,34,631-296-5164x41805,jessica80@example.net,128029.75,Buyer,F,42,340
1964,Kayla,Harrington,Other,50,001-396-519-9097x98965,hawkinsvictor@example.net,92296.32,Investor,F,38,291
1965,April,Cook,Male,70,001-891-867-1656x709,david68@example.org,31183.6,Renter,F,45,379
1966,James,Thomas,Other,64,794.301.5415x068,millererika@example.com,191797.15,Prospect,F,25,245
1967,James,Hansen,Male,26,849-766-7571,taylorclifford@example.org,108283.65,Investor,F,20,290
1968,Tamara,Castro,Other,31,001-295-271-3957,spayne@example.com,52169.19,Prospect,F,5,363
1969,Connie,Oconnor,Male,45,(338)678-9303,dmeza@example.com,102617.7,Prospect,F,53,356
1970,Audrey,Mclaughlin,Other,54,(892)425-9537,ramseyandrea@example.com,137525.96,Buyer,F,5,263
1971,Howard,Anderson,Male,62,9665754905,stephenwade@example.com,19866.65,Buyer,F,49,383
1972,Nicholas,Vaughan,Other,31,2686294817,thernandez@example.org,58567.24,Buyer,F,12,304
1973,Jennifer,Kent,Female,27,(437)598-0047x20288,ewilliams@example.com,162358.27,Buyer,F,36,226
1974,Patricia,Parks,Male,61,931-602-9932x1036,chapmanyolanda@example.com,94634.65,Renter,F,9,292
1975,Dylan,Leon,Female,74,981-380-3430,nicolerandolph@example.net,111582.54,Buyer,F,6,285
1976,Michael,Middleton,Other,39,+1-898-968-5819x74884,georgejackson@example.net,89399.12,Investor,F,6,61
1977,Tara,Martin,Female,62,8467471742,poncerichard@example.org,13560.49,Buyer,F,35,85
1978,Joseph,Miller,Male,53,+1-301-224-1811x60762,rileywhite@example.com,37321.21,Investor,F,16,151
1979,Taylor,Moore,Female,28,514.410.9244,adam56@example.net,91880.62,Prospect,F,43,271
1980,Justin,Mcgee,Other,42,(947)227-3188,parkerpaul@example.org,45791.17,Renter,F,45,158
1981,Scott,Dennis,Other,72,399-616-7342,garciaangel@example.net,14745.91,Buyer,F,45,48
1982,Michelle,Alvarado,Male,29,+1-929-307-0383x942,douglas70@example.com,169511.68,Investor,F,16,16
1983,Elizabeth,Anderson,Male,58,671-564-0048x95241,roy66@example.org,196332.54,Renter,F,55,108
1984,Christopher,Pittman,Female,28,001-906-733-5759x9794,rkelly@example.com,159662.86,Prospect,F,38,181
1985,Tyler,Walls,Female,36,001-213-548-1694,kimberly21@example.com,171488.06,Prospect,F,5,279
1986,Julia,Miles,Female,49,001-742-214-6100x4983,megan19@example.net,52185.54,Buyer,F,42,81
1987,Roberto,Gallagher,Female,64,001-705-591-8376,johnsonstephen@example.net,192322.26,Renter,F,17,344
1988,Kathy,Smith,Male,60,650.295.0354x5136,gregory20@example.net,43400.51,Investor,F,35,102
1989,Brenda,Hahn,Other,32,(415)659-5995,zrodriguez@example.com,190528.81,Investor,F,41,354
1990,Regina,Gray,Other,72,281-517-0328,james36@example.org,198989.76,Renter,F,37,334
1991,Joseph,Harrison,Female,70,665-814-8111,nicolaswilson@example.org,143785.95,Prospect,F,27,76
1992,Alexis,Brooks,Other,35,(303)455-9967x313,lindastokes@example.org,196323.03,Buyer,F,25,11
1993,Kyle,Erickson,Other,27,(662)291-3621x5394,jonesstacey@example.com,116060.26,Prospect,F,18,61
1994,Heather,Cooper,Other,25,+1-984-647-5393x600,melissalopez@example.org,55610.65,Investor,F,5,166
1995,Susan,Farley,Female,29,875-718-0075,susan48@example.net,90214.2,Renter,F,59,168
1996,William,Davis,Male,44,+1-458-679-0507x30907,pgood@example.com,120744.38,Renter,F,18,3
1997,Richard,Davis,Male,31,001-296-328-6338x97547,christophergonzalez@example.net,19250.9,Investor,F,25,51
1998,Cathy,Woodard,Male,53,001-342-772-8288,julia60@example.com,126356.94,Investor,F,38,248
1999,Gregory,Campbell,Female,55,406.648.1335x782,jessenguyen@example.org,196329.68,Investor,F,45,290
2000,Amy,Lewis,Male,30,001-439-560-6263,brendaharrison@example.net,42070.99,Investor,F,39,48
2001,Joshua,Ballard,Male,42,001-603-318-6865x927,sphillips@example.net,159556.05,Prospect,F,49,197
2002,Steven,Knight,Male,36,+1-911-499-4136x447,danielswendy@example.com,182040.26,Buyer,F,31,301
2003,Jessica,Salinas,Other,29,001-408-623-1961x72588,stephaniedudley@example.net,189021.81,Renter,F,44,260
2004,Joseph,Carr,Other,67,(689)695-1217,susan36@example.com,192226.44,Investor,F,10,191
2005,Melissa,Bowers,Other,43,7472023712,danielhuber@example.org,106684.63,Renter,F,4,369
2006,Tiffany,Robertson,Female,65,001-797-795-1962x45240,jessecannon@example.net,195575.04,Prospect,F,44,309
2007,Kristy,Rowe,Female,71,(729)629-7702,robin42@example.org,152675.49,Prospect,F,12,222
2008,Manuel,Mahoney,Female,47,(598)996-7335,jfrancis@example.org,36525.93,Renter,F,33,144
2009,Adam,Alexander,Male,39,(776)832-9516x621,laura63@example.com,97995.52,Prospect,F,20,323
2010,Lisa,Young,Male,60,966.338.6026,savannah40@example.com,145074.58,Buyer,F,50,158
2011,Tammy,Schmidt,Male,25,885-222-8876x17274,nataliedavis@example.com,53231.36,Renter,F,5,371
2012,Linda,Johnson,Male,67,(217)919-9497x450,qadams@example.com,129919.96,Investor,F,37,27
2013,Laurie,Keller,Male,47,+1-225-434-6115x5524,briancox@example.org,134987.09,Renter,F,36,250
2014,Jermaine,English,Other,63,+1-553-611-6951x522,deckerandrea@example.com,36726.45,Buyer,F,31,252
2015,Grace,Glover,Other,32,866.670.8060x6050,cody83@example.org,115191.64,Buyer,F,26,5
2016,Andrew,Hopkins,Other,54,7795043893,jlee@example.com,155467.25,Investor,F,46,215
2017,Daniel,Moore,Other,72,+1-411-834-1481x2689,markfields@example.com,102284.65,Buyer,F,16,376
