investor_id,investor_name,phone,email,company_name,portfolio_id
361,Martinez Inc,(680)312-4442x76610,vking@example.org,Mendez-Morales,241
362,Dr. Robert Brown,+1-803-384-0805,vjones@example.org,Barton-Mason,400
363,Brittney Jones,953-675-8613x248,jamestucker@example.net,Hamilton-Key,235
364,Knapp PLC,623.970.1956x377,samanthaschwartz@example.com,,118
365,Hunt-Allen,(966)981-2174,lisa51@example.com,Montgomery-Hall,106
366,Knight-Ward,8513234056,donald83@example.org,Bowen-Garcia,13
367,Erika Esparza,+1-498-999-1036x2803,ujackson@example.com,,396
368,"Miller, Williams and Adkins",766-519-5250x707,mosesjohn@example.com,,69
369,Colon-Johnson,001-728-907-2544x2838,edwin95@example.com,Reynolds Inc,72
370,Thomas Oconnell,(645)566-8162x97111,mcochran@example.org,Brown and Sons,190
371,Christian Wade,001-360-815-0839x5240,sherrylove@example.com,Jackson-Thomas,142
372,Morgan-Robinson,+1-597-870-7037x82353,fsimmons@example.net,"Wilson, Gilbert and Moore",27
373,Matthew Cummings,001-881-292-5926x360,hcrawford@example.org,"Thornton, Rodgers and Dyer",238
374,Richard-Castro,001-643-375-1454x6832,heather70@example.net,,168
375,Cheryl Lang,853.898.9726x7190,stacy40@example.org,,378
376,Bobby Howard,(245)664-3842,wayne79@example.com,,9
377,Erika Lawson,+1-738-257-7840x86676,michael87@example.net,Mercer Group,85
378,Debra Simmons,+1-539-624-8327x10034,kellystanley@example.org,,169
379,Hernandez and Sons,4325091148,christinehurley@example.org,"Cruz, Holland and Brown",
380,Terri Blanchard,(970)266-9295x28878,brian15@example.org,Taylor and Sons,98
381,Wagner Group,+1-817-239-9316x573,rodriguezchristopher@example.com,,44
382,Leslie Lee,488.281.8636x6175,fischermatthew@example.net,Harper-Curtis,80
383,Joshua Peterson,791.831.8304,michellemarquez@example.org,"Ruiz, Hendrix and Garrison",202
384,Rhonda Deleon,312.901.4497,ijackson@example.net,,246
385,Rita Malone,+1-997-399-1292x3125,omaxwell@example.com,"Ashley, Stokes and Williams",143
386,Anderson and Sons,865-777-7916x815,ulopez@example.net,,242
387,Daniel Salazar,(619)838-4684x62226,laurenrodriguez@example.net,"Rivera, Kramer and Garcia",129
388,Matthew Gutierrez,574-282-5593x40703,harrisleslie@example.com,,201
389,Martinez and Sons,6798293282,markramirez@example.com,,218
390,Sean Cervantes,(205)840-7563,felicia73@example.org,Baker-Rogers,250
391,Craig Nielsen,446.267.0840x3909,jhenderson@example.org,Reyes LLC,83
392,Timothy Sampson,5069174826,benjamin04@example.org,,4
393,Aguirre Group,(628)831-5178x2801,fisherandrew@example.com,,336
394,Cynthia Rivera,+1-755-988-7031x5141,galvandenise@example.net,Moore-Soto,37
395,Eric Moss,409-212-0400x12445,cherylsharp@example.com,"Brown, Ramsey and Hull",39
396,James Joyce,(374)413-6646,gsanchez@example.net,,372
397,"Lucas, Buchanan and Lyons",+1-452-946-4049x021,brianwolf@example.net,Owens Inc,19
398,Sherri Johnson,5615846319,hunterjeffery@example.com,Turner-Nguyen,209
399,Joshua Morrison,001-934-308-0983x3735,ginabenson@example.com,,31
400,Tracey Knight,+1-612-595-6167x593,ericavalenzuela@example.org,,396
401,"Stewart, Ryan and Becker",+1-221-898-7042,angela20@example.net,Carson Group,368
402,Michael Jones,001-324-796-9997x4291,thomaswalsh@example.org,,15
403,"Anderson, Jones and Campbell",001-753-456-4256x88086,websterronald@example.org,,381
404,Charles Salazar,(989)819-7829x771,sarah42@example.com,,127
405,Deanna Stewart,(614)806-0392x552,carteranthony@example.net,,221
406,Sullivan-Leonard,001-246-651-8535x906,john94@example.net,,392
407,Mathew Schneider,345.975.9539x6062,courtney77@example.net,,400
408,Melissa Peterson,338-291-2505,hughesjohn@example.com,,61
409,Karen Ortiz,(200)297-0949x041,ericksonjenny@example.org,,399
410,Amber Lewis,+1-775-263-1605,tracybridges@example.net,,393
411,Stephens PLC,3069705696,lorirogers@example.com,Anderson-Garcia,261
412,Rachel Young,625-659-6473,joshuajohnson@example.org,,186
413,Martin LLC,673-378-9108,shawn61@example.com,Sanchez Group,70
414,Amanda Miller,747.240.2279,andrea94@example.com,Petty PLC,2
415,John Brandt,830-324-6728x322,michael24@example.org,,219
416,Thomas Baker,7902346344,bbanks@example.com,,128
417,Joseph Greene,001-667-346-7986,larrythomas@example.net,Smith-Wilson,133
418,Lisa Wilson,001-458-697-1004x09330,bethanyvillarreal@example.net,,44
419,Amanda Garcia,266.644.9563x48202,hguzman@example.org,,79
420,Hebert and Sons,(994)424-8856,gomezmichelle@example.org,,315
421,David Baird,001-613-444-8882x5262,cbrooks@example.net,"Cunningham, Kennedy and Schmidt",6
422,Mrs. Rita Smith DDS,001-597-751-1467,lauraparker@example.net,"Leblanc, Peters and Terry",3
423,Villarreal-Barker,2816046905,haileysmith@example.net,,395
424,Benjamin Castillo,(739)579-7889,youngkristina@example.com,,235
425,Sampson Inc,001-238-655-6986x81275,elizabethsmith@example.com,,373
426,Sarah Griffin,869-237-2611,crystalross@example.net,,297
427,James White,922-726-4860,johnsonzachary@example.org,"Stephens, Foster and Estes",59
428,Trevino-Fischer,(890)991-8250x67754,bwilliams@example.net,,167
429,Diane Ortiz,001-341-843-1294x455,nmontgomery@example.net,Bradley-Baldwin,275
430,Wayne Smith,(327)991-1789,cathy79@example.org,,199
431,Jose Rivera,+1-894-941-3440x89265,cookmelinda@example.net,Velasquez and Sons,380
432,Luis Simpson,870.647.5173x849,aavila@example.org,,263
433,Amanda Price,001-494-202-6093,mcobb@example.org,,8
434,Christopher Ross,(598)438-5490,williambrown@example.net,Casey LLC,266
435,Brown Inc,001-916-404-7962x81361,phudson@example.net,,18
436,Everett Inc,969-667-9827x007,bwaller@example.com,Davis-Campbell,101
437,Justin Esparza,001-983-303-3941x3188,hernandezchad@example.org,,315
438,"Cisneros, Rodriguez and Fletcher",+1-860-863-4431,hmeyers@example.net,"Hubbard, Alvarez and Wise",219
439,Sims Ltd,540.507.1471x352,woodsjonathan@example.net,,91
440,Thompson Group,549-761-2131x417,theresamorrison@example.com,Baker Inc,317
441,Zachary Cohen,001-360-511-0334x661,diazrobert@example.net,"Harris, Zimmerman and Perkins",88
442,Leslie Ortiz,542.288.4544x710,tcervantes@example.net,,222
443,Cannon-Harris,5278510824,marytaylor@example.org,,280
444,Jonathan Lopez,(383)788-3044x6563,bdeleon@example.org,"Weaver, Michael and Mccarthy",398
445,"Payne, Obrien and Campbell",(924)658-9899x78065,steventhomas@example.org,Ballard-Jones,50
446,Richards Ltd,938-221-4046x255,smithjessica@example.com,,176
447,Tanya Wilson,237-826-0565x88911,elizabeth14@example.net,Hansen Ltd,312
448,Smith Group,+1-583-313-0393x673,taylorcastro@example.org,"Smith, Waters and Wang",240
449,Spencer Villarreal,(251)399-8980x7740,qrobbins@example.net,,363
450,Rodriguez-Jenkins,(678)486-9366x1302,rosswilliams@example.org,,21
451,Sandra Wright,(816)840-1409x49241,mitchellmegan@example.com,,159
452,Thomas Cohen,7425362670,riversrebecca@example.org,,197
453,Dominique Anderson,(587)215-8857x486,martinluis@example.org,Figueroa-Montgomery,234
454,Ashley Howard,001-487-980-3379x034,omarpoole@example.net,Aguirre LLC,154
455,"Castillo, Rasmussen and Lopez",211.500.9887x618,garciajared@example.net,"Griffin, Carrillo and Carter",89
456,Hernandez and Sons,616-436-6418,alexander12@example.net,,320
457,"Griffin, Marks and Moore",(461)264-6714,williamhorn@example.com,Carpenter-Rivera,398
458,Michaela Munoz,485.763.7984,sheriramos@example.net,"Mercado, Washington and Brooks",349
459,Berry PLC,+1-342-268-0413x3897,robinsongeorge@example.com,Hall-Morrow,84
460,Jessica Anderson,2873919946,stephen00@example.org,"Elliott, Romero and Mitchell",119
461,Watson PLC,+1-452-262-1763,xalvarez@example.com,,278
462,Joseph Meza,222.474.6585,brendachapman@example.org,,214
463,Hanson PLC,736.596.0312x4645,chelseaellis@example.net,,187
464,Steven Church,6526981444,norriscarol@example.net,,43
465,Chris Mills,001-255-369-8749x210,mendezscott@example.org,,335
466,Savage-Mercado,(614)543-2502x741,roger80@example.net,,380
467,Mrs. Rebecca Gonzalez,202-850-2514x58927,rjackson@example.org,Parker-Wright,358
468,"Boyer, Hood and Petersen",798-639-7584,bobby19@example.com,"Bailey, Wells and Lucas",262
469,Johnston PLC,690.997.4729x43013,emilydiaz@example.net,,66
470,Amanda Lindsey,(429)525-6031x8513,roger23@example.org,Owen-Bell,153
471,Andrea Warren,001-289-462-3636x2178,christineanderson@example.org,"Brown, Fuentes and Collins",252
472,Edwards-Roman,(707)441-0075x36453,parkererika@example.com,Thomas-White,362
473,Brittany Adams,704.547.6559x56885,ycruz@example.net,Walker LLC,28
474,Bailey-Murphy,965.841.6122x5766,gbean@example.org,,236
475,Jennifer Wright,+1-263-966-1650x95860,bakerdaniel@example.org,Hart Ltd,241
476,Sarah Shields,760.521.2091x4236,baileyjoseph@example.com,Price-Dean,91
477,Olson Inc,456-441-2473x213,kellyrodriguez@example.net,,395
478,Todd Lane,+1-362-465-3870x9342,adam58@example.com,,27
479,Monique Pham,+1-862-649-3346,pereztodd@example.org,Olson-Rodriguez,337
480,Daniel Lewis,2984254250,derrick90@example.org,Martinez and Sons,264
481,Erin Jones,339-284-3905x44950,joneslance@example.org,,254
482,Lisa Goodwin,001-312-818-0204x752,stephanie44@example.org,Hart and Sons,275
483,Bridges LLC,+1-972-992-8650x2575,michelle29@example.com,Martinez-Gardner,370
484,Charles Price,+1-697-235-9519,imarshall@example.com,"Moore, Jackson and Waller",286
485,Lewis-Fisher,513.995.2067x18753,brittany37@example.org,Gutierrez-Weiss,201
486,John Matthews,979.475.6882,andrewgonzalez@example.org,Lindsey-Green,213
487,"Williams, Burch and Cochran",+1-666-378-1010x40359,mackroger@example.net,Porter-Kirby,381
488,Kristi Cowan,001-489-533-0215x28763,miguel01@example.org,"Martin, Myers and Ellis",154
489,Eric Hancock,+1-704-938-6473x814,gramos@example.com,"Perez, Kelly and Harris",397
490,"Kelly, Howard and Barajas",260.240.6727x0978,vsaunders@example.org,,255
491,Christine Wilson,(447)513-6910x18834,jonathan84@example.org,"Reid, Welch and Rose",36
492,Robin King,863-277-5703,adam17@example.com,,207
493,Loretta Bishop,394-824-5968,raymondpatrick@example.net,Parker Inc,162
494,Monique Hartman,(466)817-1778x47443,sramos@example.org,Cross LLC,356
495,David Hayden MD,381.471.3817,williamssharon@example.org,,203
496,Theresa Gregory,632.797.9674,stephen15@example.com,,198
497,Wells Ltd,269-777-4389x056,peterholmes@example.org,,275
498,David Thompson,+1-384-515-6282,gsmith@example.net,"Wilson, Mitchell and Kidd",196
499,Leslie Sullivan,930.915.4260x239,vmay@example.net,Williams-Campbell,45
500,Deborah Vincent,+1-825-871-7993x5154,brandon92@example.com,Case LLC,216
501,Jason Dyer,(932)894-2731,kenneth63@example.net,Lopez-Bowers,16
502,Robinson LLC,001-701-268-2497x304,jose50@example.net,,217
503,Amy Marquez,+1-213-236-2210x2023,pattersonbrad@example.net,"Lawson, Foster and Serrano",7
504,"Dougherty, Dominguez and Camacho",302.464.3554,lbowers@example.net,Hayes LLC,16
505,Deanna Green,404-997-6699x48294,patricia09@example.com,Carr Inc,306
506,Stephanie Sullivan,001-879-765-1279x93287,xavierwright@example.com,,91
507,Mark Terrell,001-463-955-3032x66310,youngjay@example.com,Poole-Webb,254
508,Raymond-Stokes,274.654.1342x06162,lporter@example.org,,340
509,Reese Inc,728.399.9606,steven54@example.org,,112
510,Rebecca Austin,001-625-948-4904x951,masseyjennifer@example.com,,41
511,"Peterson, Bailey and Ramirez",8029101720,micheal72@example.org,,186
512,Anderson and Sons,001-518-255-0647x98670,coreyhurst@example.com,Harmon-Marquez,29
513,Julie Copeland,353.284.9738,lloydjasmine@example.net,,43
514,Brandon Moon,(212)815-8096,ronaldmyers@example.org,,38
515,Robert Heath,817-411-2581,mconley@example.com,"Fox, Cohen and Mcclain",233
516,"Cooper, Young and Davis",001-906-448-1914x05911,alicia68@example.net,Nelson-Schultz,26
517,Louis Powell,425.240.2356,obrienerin@example.com,,90
518,Lauren French,836-613-5062,whitepaige@example.org,"Carter, Acosta and Lucas",302
519,"Curry, Jones and Moore",001-276-752-5412x1402,robertbeck@example.net,Taylor and Sons,301
520,Sarah Juarez,(409)484-4311x17490,ythornton@example.net,"Hanson, Rivera and Townsend",138
521,Dr. Patricia Wilson,547-978-9868,cisnerosgina@example.net,,14
522,Higgins-Vincent,541.591.9079,christopherlee@example.net,"Castro, Wells and Wilkerson",200
523,Green-Chavez,745.751.2124x552,regina17@example.org,,396
524,"Martinez, Green and Baker",+1-447-604-9844x3835,dbuck@example.com,,39
525,Ryan Chambers,(258)316-1233,daleross@example.net,,65
526,Christian Flores,+1-721-632-0120x8710,aprilgreen@example.com,,45
527,Cannon-Hart,001-450-843-7292x9728,davidlloyd@example.net,,94
528,Thompson and Sons,001-818-855-0669,antoniobryant@example.net,Hernandez and Sons,241
529,Christy Anderson,(543)572-0095x4781,danasmith@example.org,Parsons-Craig,352
530,Gregory Coleman,219.684.9262,amanda78@example.com,"Beasley, Campbell and Moore",217
531,Scott Wu,+1-615-828-6764,martinmichelle@example.com,,222
532,Luis Henry,+1-820-248-3900,paul23@example.org,,370
533,Mark Sims,001-513-721-5322,youngjames@example.com,,319
534,"Bennett, Smith and Sanchez",571-550-0235x4312,hermanjennifer@example.com,Diaz Group,110
535,Kathryn Gibson,001-975-373-8204x96703,michele79@example.com,,178
536,"Ryan, Contreras and Cox",+1-351-929-9848x65761,vgraham@example.org,,309
537,Kenneth Hurst,(328)882-2899,zmartin@example.com,"Nelson, Richards and Torres",47
538,David Durham,(752)845-1227x59442,coleanthony@example.org,Shepherd Ltd,244
539,Jessica Gregory,205-294-0976x965,erika46@example.net,Cantrell-Palmer,361
540,Hull and Sons,810.884.3355,sandrabuck@example.net,Robbins and Sons,157
541,Michelle Mcgrath,939.908.2271,andrew60@example.net,,131
542,Cynthia Vargas,252-329-8035x58276,garrett26@example.org,Farrell-Long,183
543,Elizabeth Brooks,417-237-0993x02077,rprice@example.com,Baker Ltd,42
544,Cohen-Hale,865.212.1981,deborahdiaz@example.com,,395
545,Kyle Lucas,+1-433-604-4139x7095,harry66@example.net,,25
546,Smith and Sons,001-243-297-0654,danielle42@example.org,"Salas, Kelley and Velasquez",396
547,Boyd-Shaffer,790-281-6472,ecase@example.org,,35
548,"Johnston, Rose and Moore",+1-899-288-8991x25026,david69@example.org,Smith LLC,310
549,Christopher Mcgee,991-533-9851x70646,jennifer69@example.net,,176
550,White Group,347.448.9097x4465,phillipskatelyn@example.org,Mcclain-Ramos,72
551,Alexandria Lee,834.569.3320,richardsleslie@example.org,Moore-Johnson,209
552,Ashley Ferguson,(609)981-5032,larry40@example.net,,337
553,Harris PLC,611.343.0605,uschwartz@example.net,"Conrad, Khan and Boyd",5
554,Matthew Arnold,(919)604-1940,braytanya@example.net,"Mosley, Campbell and Beck",87
555,Austin Inc,(938)391-8528,markhernandez@example.com,,207
556,"Cruz, Donovan and Smith",001-531-519-6604,priceisabella@example.com,,89
557,Steven Morrison,960.659.9855,jamesthompson@example.com,Jackson Ltd,177
558,Miguel Lyons,001-690-227-9377x491,carolynhughes@example.net,Griffin-Miranda,331
559,Sellers-Villa,892.300.0646,timothy84@example.net,"Kramer, Lawrence and Adams",339
560,Page Group,3086562660,wrojas@example.net,"Bonilla, Hill and Perez",183
561,Joseph Knox,+1-247-978-3204x679,pauljacqueline@example.org,,165
562,Lee-Myers,+1-934-690-4338x018,kevinlong@example.com,,206
563,"Mendoza, Bruce and Martinez",(847)468-5610,kimberly76@example.org,"Andrade, Daniels and Williams",127
564,Jessica Gonzalez,546-539-9573x369,hunterpeterson@example.com,Lewis-Rich,16
565,Michele Myers,328.382.6257,stephenkelly@example.com,,130
566,Erik Wilson,+1-301-676-7739,steven35@example.com,,194
567,Anderson LLC,421.708.9515x8194,brendan42@example.com,,92
568,April Porter MD,001-605-874-5182,pearsonteresa@example.net,Wilson-Richards,307
569,"Baird, Hardy and Stewart",(258)279-4343x83858,amy53@example.com,"Waller, Gibbs and Robertson",195
570,Terry Robinson,001-411-274-5791x073,croy@example.net,"Richardson, Clark and Haas",51
571,Sarah Cuevas,(451)894-6448x35066,jeffrey24@example.net,Campbell Group,233
572,Douglas Bridges,(715)760-9906x82010,carlgrimes@example.org,,321
573,Joshua Anderson,+1-208-234-1325x832,derek90@example.com,,184
574,"Chaney, Baker and Forbes",791.313.5433x328,courtney57@example.net,Jones-Chang,302
575,"Jones, Olson and Noble",789.904.9863,kathy87@example.org,,213
576,"Martin, Johnson and Roy",(882)626-6726x4942,sharondyer@example.com,,339
577,Johnson PLC,551-235-2861,vdixon@example.net,Glass-Nguyen,247
578,Martinez-Gonzalez,511-718-2489x8216,christinelewis@example.org,,278
579,"Moore, Graves and Gomez",413.683.5532x56123,beth69@example.org,,148
580,Oconnell-Martinez,7773515252,rodriguezjessica@example.org,,173
581,Louis Mayo,261.835.3071,aaronglover@example.com,,384
582,Mckenzie and Sons,993.637.2987x749,fdalton@example.com,,201
583,Cameron Quinn,226.459.8822,mark86@example.com,,305
584,Douglas and Sons,767.791.9345x48927,gwheeler@example.com,Moore-Martinez,340
585,David Davis,7079363889,emilyconner@example.net,Anderson-Johnson,231
586,"Martin, Smith and Freeman",(675)692-2625,justin24@example.net,,11
587,Ms. Abigail Gonzalez,001-807-470-6728x389,lindatorres@example.org,"Fisher, Leach and Moore",364
588,Sean Turner,6146903396,linda05@example.com,,341
589,Samantha Hunt,+1-747-287-9423x42405,vgilbert@example.com,,7
590,Dan Walton,001-421-552-2740x173,petertaylor@example.org,Brooks Ltd,352
591,Jordan Boyd,983.496.9305x8531,nealashley@example.org,Castillo PLC,338
592,Philip Hill,316-534-7726,gerald30@example.net,"Ramos, Bradley and Owens",306
593,Matthew Swanson,886.893.0663x71151,dennis45@example.org,Marshall-Knight,33
594,Destiny Cortez,+1-758-892-0392x819,montgomerynicole@example.org,Costa-Vaughn,68
595,Suzanne Reid,821-308-8707x14778,ramoslaura@example.net,Long-Lawrence,185
596,"Sullivan, Haney and Lewis",512.748.2624,zwarner@example.org,,331
597,Bianca Haynes,4283205796,williamswendy@example.com,,362
598,Williams PLC,579.499.8854,millerkathleen@example.net,,31
599,Wesley Watts,687-892-3931,zachary90@example.com,Barnes-Hall,310
600,Harris-Gutierrez,415-672-3799,wilsonmichelle@example.net,,216
