"employee_id","employee_name","role","phone","email","project_id"
"334","Bridget Wallace","Account","001-402-967-6720x95799","wallerstacey@cooper.com","135.0"
"335","Chad Evans","Account","(821)435-4159x7099","melissa38@hendrix-strong.com","95.0"
"336","Taylor Williams II","Manager","247-265-0471x5802","oscar76@johnson-powers.biz","110.0"
"337","Robert Nash","Agent","(765)325-4837x44171","cochranlinda@sanchez.com","87.0"
"338","Kenneth Young","Project Manager","910-705-9129","salazarbrian@gonzalez.com",""
"339","Nathan Davis","Sales","(933)601-6583x73792","ramoswilliam@thompson.com",""
"340","Joshua Kaufman","Manager","001-811-632-5326x949","ronaldsummers@allen.com",""
"341","Christopher Brown","Support","350.696.1701x5959","shannon75@evans-burns.net",""
"342","Mrs. Laurie Williams MD","Agent","475.767.7722x660","ofritz@ross.biz","147.0"
"343","Mary Thompson","Support","001-723-510-6724","crawforderic@ramirez.info","138.0"
"344","Travis Moore","Account","+1-805-911-5794x23873","fryecrystal@mccoy-sutton.biz","147.0"
"345","Linda Moreno","Account","552-759-7107x56335","jbuchanan@ray-rivera.com","60.0"
"346","Tracie Harrington","Manager","001-239-793-3797","cruzeddie@miller-henry.org",""
"347","Theresa Luna","Agent","576-534-2507","murphymallory@hoffman-bowers.com","141.0"
"348","Mr. Stephen Gonzalez","Sales","+1-839-291-4038x8436","jose24@johnson.biz","66.0"
"349","John Browning","Support","(676)982-9751","james97@martin-anderson.com","170.0"
"350","Sean Tran","Project Manager","(225)668-0656x259","ariel90@brown.com","78.0"
"351","Brenda Garcia","Sales","(331)955-5165","hgardner@may-foster.com","33.0"
"352","Ann Clark","Account","(514)933-0800","williamskatherine@best.net",""
"353","James Walters","Sales","(508)547-0681x0390","ssmith@perkins.net","25.0"
"354","Carly Lewis","Agent","+1-409-544-8586","matthew54@wilson-mitchell.com","29.0"
"355","Walter Powers","Manager","001-663-721-0613x39439","obrown@knight.com","51.0"
"356","Emily Robinson","Agent","(453)976-5769","shoffman@mathews.com","88.0"
"357","Lisa Vincent","Sales","804-776-9210x533","ramirezdesiree@townsend-roach.com",""
"358","Jesus Randolph","Account","910.672.0113","andrew97@simon.com","141.0"
"359","Michael Johnson","Manager","667.262.0901x4473","sylvia33@west.org",""
"360","Jessica Crane","Account","730.445.1957x7825","jill56@carpenter.info","38.0"
"361","Dr. Brittany Chambers","Project Manager","486.256.1942x5577","william29@fernandez-collier.com","102.0"
"362","Laura Rowland","Sales","361.261.8808","sarah23@mckinney.com","124.0"
"363","Jennifer Sandoval","Support","(939)456-1372x3081","nealkristopher@turner-clark.com",""
"364","Cheryl Smith","Account","613-721-1471x6560","tbrooks@harvey-gillespie.org",""
"365","Meghan Rowland","Account","955.204.7681x6995","fjohnson@wells.com",""
"366","Nathaniel Baldwin","Agent","676-953-9705","christinadavis@anderson.net","140.0"
"367","Jonathan Ford","Project Manager","001-696-480-4918x727","robertsmark@mcdaniel.com","128.0"
"368","Mr. James Garner","Support","+1-326-404-2359x7371","davidirwin@hart.biz","134.0"
"369","Joseph Benson","Agent","+1-681-767-0468x6111","pmorales@martinez.com",""
"370","Mary Griffin","Account","+1-358-247-1296","jamesevans@miles.com",""
"371","Maxwell Richards","Agent","9429537337","coryhughes@sims.com","8.0"
"372","Brianna Hodges","Project Manager","281.792.3653x4606","qjohnson@galvan.com","156.0"
"373","Bethany Mendez","Support","362.439.8471x69061","woodphillip@santos-hatfield.com","106.0"
"374","Joseph Murphy","Sales","378-976-9899x9275","amanda91@soto-villa.com","144.0"
"375","Crystal Mcintosh","Sales","539-435-4358x64496","james58@morris.com","45.0"
"376","Nathan Carter","Account","939.652.7536","jmedina@obrien-king.biz","126.0"
"377","Victoria Smith","Project Manager","847.578.9489","brent67@rodriguez.com",""
"378","Isaiah Solis","Account","3018418842","billkeller@smith.org","79.0"
"379","Diane Allen","Support","299.794.8532","georgeburch@harris-jensen.com","94.0"
"380","Patrick Irwin","Manager","571-613-6337x922","smithemily@riley-greene.biz","91.0"
"381","David Boone","Manager","(777)726-9608x43768","porterchristina@obrien-watson.com",""
"382","Melissa Gray","Project Manager","(233)555-6434x3697","chavezlauren@armstrong-ward.com",""
"383","Nathaniel Blankenship Jr.","Project Manager","553-245-4722x398","wdiaz@davis.com","20.0"
"384","Kristen Wright","Agent","347.524.2642x36428","oliverashley@thompson.com","100.0"
"385","Robert Gonzalez","Support","001-411-414-2817x852","kristinnguyen@miranda.com",""
"386","Stephanie Long","Manager","(607)922-3959","spencermckinney@wright.com",""
"387","Mrs. Donna Rice","Manager","868.486.8785x9964","cmartinez@jones.com","52.0"
"388","Tanner Reyes","Manager","650-857-3036x2792","douglaslester@king-ross.info","9.0"
"389","Daniel Anderson","Project Manager","8328145057","georgemichael@arnold.info",""
"390","Gary Collins","Support","920.812.8400x83850","lauren75@nguyen.org",""
"391","Jeffrey Freeman","Manager","001-580-389-8126x57422","ohill@williams.com","173.0"
"392","Keith Butler","Account","(268)694-3012","obuchanan@herman-martin.info","150.0"
"393","Michael Cain","Support","695-574-9885x58298","lisahamilton@murphy-hicks.info","86.0"
"394","Wendy Williams","Support","001-944-412-8333","terrywilliam@newton-barnes.com","82.0"
"395","David Dean","Manager","+1-615-506-6626x70551","fkoch@chapman-sullivan.com","146.0"
"396","Leroy Martin","Sales","(295)496-1111","fvasquez@wong.com","161.0"
"397","Eddie Bridges","Account","+1-259-510-2451x09109","pennyholloway@rodriguez-watkins.org","76.0"
"398","Andrea Salazar","Agent","(517)694-2817","longmatthew@neal.com",""
"399","Elizabeth Valdez","Agent","(363)445-3372x2010","boltondavid@jones.org","180.0"
"400","John Ortiz","Sales","+1-289-243-7052x6351","perry77@levy.info","79.0"
