"customer_id","first_name","last_name","gender","age","phone","email","avg_income","customer_type","segment_id","employee_id"
"1198","Danielle","Richardson","Other","35","(434)265-5461","kathleenweaver@example.net","20486.78","Prospect","14",""
"1199","Tiffany","Gibson","Male","31","(464)340-1989","erin53@example.com","21703.36","Renter","18","151.0"
"1200","Nancy","Davidson","Female","36","(356)528-6078","tanya75@example.org","179367.22","Buyer","32","199.0"
"1201","John","Duran","Female","64","001-707-749-1850x58240","robert51@example.org","42414.13","Buyer","21","205.0"
"1202","Brian","Jensen","Female","50","+1-561-319-5973x72530","amanda64@example.org","68057.45","Renter","18","376.0"
"1203","Tammy","Carlson","Male","43","342-780-5400x923","sosaann@example.org","49198.0","Prospect","46","114.0"
"1204","Alexis","Christian","Female","21","+1-739-700-3432x92620","jasmine62@example.net","74224.28","Buyer","54","304.0"
"1205","Kevin","Jimenez","Other","71","(257)783-3939x9431","maddoxwilliam@example.com","18537.65","Buyer","45","395.0"
"1206","Kathleen","Payne","Other","35","228.309.5728x39783","ocervantes@example.net","106216.66","Investor","36","122.0"
"1207","Brianna","Wang","Female","60","446.907.4562x56703","crosbylindsay@example.net","18184.45","Investor","58","341.0"
"1208","Seth","Meyer","Other","27","209-980-2075x20469","jared06@example.com","161069.52","Renter","55","152.0"
"1209","Samantha","King","Female","20","939.320.2444x0731","martinezhenry@example.org","50573.86","Prospect","60","395.0"
"1210","Katherine","Freeman","Female","39","(891)869-4261","ehill@example.org","110302.32","Buyer","60","347.0"
"1211","Tracy","Berry","Male","39","(227)256-5208x313","doylechristopher@example.net","176615.42","Renter","56","381.0"
"1212","Jeffrey","Davis","Male","48","(690)507-4166","pierceandrew@example.com","131921.09","Investor","57","341.0"
"1213","Eddie","Mathews","Other","46","616.672.3246","ywilson@example.org","108926.77","Buyer","18","369.0"
"1214","Krystal","Brown","Male","72","337.278.8921x418","stevenslinda@example.org","68245.08","Prospect","31","303.0"
"1215","William","Scott","Female","73","+1-780-711-7056x476","cavila@example.net","69935.37","Investor","46","142.0"
"1216","Andrew","Perez","Male","72","001-536-975-9479x1099","amber65@example.org","135549.96","Renter","45","59.0"
"1217","Jeff","Williams","Other","24","4452334304","aallison@example.org","198857.18","Investor","27","234.0"
"1218","Eric","Benton","Other","72","555.447.5396x416","christopher72@example.net","134058.64","Investor","30","281.0"
"1219","James","Lee","Male","68","(682)217-2633x080","fgilmore@example.org","113767.77","Buyer","42","254.0"
"1220","Gabriel","Richardson","Male","60","4443306577","andersondaniel@example.com","147476.85","Prospect","51","254.0"
"1221","Zachary","Smith","Male","20","917.366.3521x52673","smithkathy@example.com","95715.09","Prospect","13","247.0"
"1222","Amanda","Fox","Female","40","(746)541-4735x94689","lcarter@example.com","16727.76","Buyer","8","6.0"
"1223","Gerald","Stevens","Male","53","(589)497-7395x1660","dianesingh@example.org","114647.88","Renter","55","230.0"
"1224","Cory","Rhodes","Other","46","8955071519","jeffreysantos@example.com","191736.93","Investor","29","170.0"
"1225","Rhonda","Hernandez","Other","28","001-396-811-5953x384","sandratravis@example.net","39184.07","Investor","12","277.0"
"1226","Frances","Kerr","Other","72","001-206-728-8156x60309","fowlerjason@example.org","139550.95","Investor","52","70.0"
"1227","Joshua","Bradley","Male","25","(635)668-0877x93472","padillasteven@example.org","44182.07","Prospect","24","19.0"
"1228","Clinton","Herrera","Female","44","001-843-509-6474x2932","alexandra09@example.net","109486.4","Renter","2",""
"1229","Stephanie","Jackson","Other","61","416-928-9084x54826","obullock@example.org","23851.91","Renter","59",""
"1230","Michelle","Lopez","Female","32","612.687.6634x04197","tcoleman@example.org","92822.33","Investor","45","362.0"
"1231","Melissa","Anderson","Male","23","(996)385-1692x1751","nathansandoval@example.net","152451.85","Prospect","40","145.0"
"1232","Angela","Murphy","Other","36","+1-870-850-0574x5807","amanda84@example.org","72776.45","Renter","6","114.0"
"1233","Jeremiah","Estrada","Male","56","727-660-7833","danarusso@example.org","134657.79","Buyer","1","293.0"
"1234","Samantha","Cox","Other","47","788-616-0353x4176","qrodriguez@example.org","160112.74","Prospect","53","270.0"
"1235","Dakota","Cannon","Female","27","+1-710-614-7391x2983","ann01@example.org","185799.67","Renter","46","30.0"
"1236","Stephen","Jones","Male","75","971.656.8539x091","tony40@example.net","50755.21","Investor","19","308.0"
"1237","Aaron","Lee","Female","44","001-689-222-9064x19965","heathersanchez@example.com","82866.6","Renter","28","364.0"
"1238","Johnathan","Martinez","Male","58","(858)272-8023x86562","spencermichael@example.net","34721.12","Renter","53","70.0"
"1239","Anthony","Melton","Other","63","888.900.3005x37828","kristirios@example.net","198534.28","Renter","27","18.0"
"1240","Eric","Odonnell","Female","70","407.410.8169","morgangarza@example.com","185765.19","Renter","2","74.0"
"1241","Shirley","Myers","Female","35","954-215-1980","shawnanderson@example.net","110291.64","Prospect","59","53.0"
"1242","Garrett","Underwood","Female","57","+1-842-586-3583x492","rnewman@example.net","169196.49","Prospect","6",""
"1243","Mario","Lynch","Female","28","7929335588","patriciabanks@example.com","106586.81","Investor","45","129.0"
"1244","Ricardo","Lewis","Other","33","491.861.9055x87530","nelsonbrenda@example.net","126599.21","Prospect","46","142.0"
"1245","Katherine","Hooper","Other","58","+1-394-616-7952x02798","melissa81@example.org","22379.26","Investor","5",""
"1246","Anna","Gilbert","Other","23","972-684-5848","brad09@example.org","152277.73","Buyer","22","46.0"
"1247","Robert","Tran","Female","42","001-286-358-0720x08057","nmitchell@example.net","29904.13","Buyer","1","55.0"
"1248","Elizabeth","Morris","Other","59","229-225-5568x08469","morgandenise@example.org","166083.19","Prospect","20","128.0"
"1249","David","Clark","Other","43","(442)749-4700","armstrongbill@example.net","157495.48","Renter","58","212.0"
"1250","Shane","Taylor","Male","57","001-946-609-5772x487","dhughes@example.net","143205.22","Renter","17","12.0"
"1251","Amanda","Cook","Other","51","(589)609-1006","xparker@example.net","12051.27","Investor","57","165.0"
"1252","Christopher","Smith","Male","25","520-522-3059x757","xhaney@example.net","64110.03","Investor","46","197.0"
"1253","Karen","Galvan","Female","29","865.775.5525x8685","hardyronald@example.com","56306.95","Investor","8","86.0"
"1254","Joseph","Faulkner","Male","28","782.764.8713x0002","richard45@example.org","75226.6","Prospect","56","353.0"
"1255","John","Wallace","Female","67","252.794.8447x04145","mlewis@example.com","22090.34","Investor","60","146.0"
"1256","Billy","Morrison","Female","36","711-681-9613x87595","gregorywarren@example.org","187706.78","Investor","34","86.0"
"1257","Elizabeth","Sanchez","Female","30","+1-824-919-9771x1801","mphillips@example.com","112991.44","Investor","48","177.0"
"1258","Brett","Baker","Male","55","+1-609-985-9271x436","yolanda34@example.com","64577.24","Prospect","4","22.0"
"1259","Peter","Fry","Male","23","+1-993-986-1618","uparker@example.com","82411.4","Renter","12",""
"1260","Alexandra","Brown","Female","36","531-396-5217x9005","victoriasmith@example.com","92204.5","Renter","46","165.0"
"1261","Heidi","Henry","Female","27","8287459587","annette12@example.com","122115.9","Prospect","3","152.0"
"1262","Zachary","Perez","Female","65","583.673.1835x9412","brandy23@example.org","105557.49","Prospect","30","178.0"
"1263","Lisa","Steele","Male","74","4249557116","kelsey51@example.com","184281.43","Renter","8","104.0"
"1264","Candice","Robertson","Male","33","(232)870-2317x40281","harringtonmelissa@example.com","101907.88","Investor","12","353.0"
"1265","Jesse","Phillips","Male","67","734.860.2633","charles62@example.net","198470.81","Investor","37","382.0"
"1266","Linda","Beck","Other","57","402.552.1514x3517","xleblanc@example.org","171027.87","Renter","38",""
"1267","Jose","Garner","Other","69","+1-648-252-6023x54722","sara53@example.org","45659.55","Renter","27","397.0"
"1268","Kathryn","Jacobson","Male","35","439-900-4589","megan23@example.com","186466.07","Prospect","44",""
"1269","Brett","Vasquez","Female","21","001-356-483-3555x63859","nicole99@example.com","27691.45","Investor","44","274.0"
"1270","Kenneth","Tyler","Male","45","001-280-905-5733","richardprice@example.net","164402.69","Investor","38",""
"1271","Emily","Smith","Female","29","775-201-7505x665","zmorris@example.net","79221.54","Buyer","6","161.0"
"1272","Tyler","Mccormick","Other","62","001-822-532-4204x300","andrewsmichelle@example.com","176204.99","Prospect","30","247.0"
"1273","Melissa","Harrison","Female","58","436-235-9114","amyrodriguez@example.org","174271.05","Buyer","22",""
"1274","Javier","Spencer","Other","59","+1-614-502-4542x24922","hernandezheather@example.net","162155.45","Prospect","21","300.0"
"1275","Brian","Johnson","Other","71","527.789.2824","davidsonmary@example.net","159055.94","Renter","14","367.0"
"1276","Cody","Frederick","Male","71","832-995-6176x29484","xmitchell@example.net","64412.43","Investor","21","334.0"
"1277","Karen","Villanueva","Male","67","+1-277-995-3614x083","harperphilip@example.org","20779.26","Buyer","36","234.0"
"1278","Nicholas","Anderson","Female","25","515.867.2617","brianacarter@example.net","83581.13","Prospect","17","17.0"
"1279","Elizabeth","Armstrong","Male","69","001-877-438-2438x214","gabrielfrey@example.net","38837.28","Prospect","6",""
"1280","Melissa","Gonzalez","Male","30","001-913-285-2235x9062","samantha01@example.com","140515.46","Prospect","50","132.0"
"1281","Kevin","Jackson","Female","61","522-792-4567x08939","ramirezregina@example.net","72489.45","Renter","8","78.0"
"1282","Tammy","Holt","Female","71","574.915.3583","kristin19@example.org","195243.99","Prospect","48","338.0"
"1283","Matthew","Farmer","Female","63","001-445-787-5950","landerson@example.net","129989.56","Renter","23","266.0"
"1284","Helen","Lee","Male","73","6706861869","smaldonado@example.com","165383.71","Investor","33","28.0"
"1285","Jennifer","Mullins","Female","48","(291)848-3565","elizabethtaylor@example.net","30842.31","Prospect","31","63.0"
"1286","Aaron","Thompson","Other","58","(454)611-0556","thomasdonna@example.com","173092.82","Prospect","6","313.0"
"1287","Robert","Newman","Female","71","2945059647","rogeradams@example.com","184937.65","Investor","40","21.0"
"1288","Megan","Nguyen","Female","60","320.665.4326","kennethbrown@example.net","99977.07","Prospect","6",""
"1289","Rebecca","Randall","Other","41","371.752.4310","pferguson@example.org","123219.32","Prospect","44","40.0"
"1290","Christine","Barry","Other","63","(931)922-5264x974","grahamdebra@example.net","154137.91","Renter","60","179.0"
"1291","Patrick","Campbell","Other","60","663.607.0781x01012","watsoncatherine@example.com","39093.53","Buyer","19","165.0"
"1292","Sherri","Garcia","Female","25","001-987-449-0044x9100","gwendolyndennis@example.com","103000.38","Prospect","20","2.0"
"1293","Samantha","Thompson","Male","63","6493930640","charlesellis@example.net","82739.29","Investor","54","53.0"
"1294","Melanie","Cohen","Other","47","910.755.0315","hughesalexis@example.com","33542.93","Investor","37",""
"1295","Sean","Patrick","Other","24","+1-714-314-8351x5609","jennifer77@example.org","76669.21","Buyer","33",""
"1296","Gina","Brown","Other","47","001-638-561-1511x16271","christina41@example.org","18293.6","Prospect","7","163.0"
"1297","Philip","Holland","Other","66","(350)447-2553x10737","adamthomas@example.net","10033.32","Investor","23","56.0"
"1298","Anthony","Wong","Other","25","752-540-8860x9692","rickgarcia@example.org","31357.43","Buyer","8","305.0"
"1299","Sandra","Aguilar","Other","49","+1-399-431-9140x0998","hdavid@example.net","192807.45","Renter","51","19.0"
"1300","Derek","Haynes","Female","22","+1-628-587-4159x4925","jasmine02@example.com","112158.26","Buyer","27","374.0"
"1301","Ronald","Newman","Other","39","338.469.6648x1105","hollymcdonald@example.com","193335.32","Investor","38","296.0"
"1302","Jacob","Fitzgerald","Female","68","277.498.3677x8107","susan89@example.org","89337.09","Prospect","40","339.0"
"1303","Cynthia","Miller","Female","41","001-833-815-7920x823","poolepaul@example.org","65804.15","Renter","14","20.0"
"1304","Allen","Griffin","Male","67","(895)812-6608","maddenmelissa@example.org","103697.66","Investor","56","270.0"
"1305","Angela","Smith","Male","47","890.292.7673","zperez@example.org","90704.78","Buyer","1","128.0"
"1306","Jeffery","Aguilar","Male","20","+1-250-266-6760x5508","marie09@example.org","25604.61","Renter","42","170.0"
"1307","Amy","Williams","Female","64","+1-392-650-9805x5644","richardjose@example.com","129961.13","Prospect","56","262.0"
"1308","Cameron","Williams","Other","58","3293990761","cheryl83@example.com","47127.45","Prospect","20","242.0"
"1309","Trevor","Baker","Other","43","3329177491","xgonzales@example.org","125819.65","Prospect","52","80.0"
"1310","Tanya","Shea","Male","28","7434753157","christinewilliams@example.net","131789.21","Renter","1","23.0"
"1311","John","Hansen","Male","72","8399036748","nicole75@example.org","34644.85","Buyer","45","22.0"
"1312","Kelsey","Nguyen","Male","33","953-247-4392","jacksonstephen@example.org","16963.18","Prospect","42",""
"1313","Kathryn","Espinoza","Other","35","278.410.1032","jonathandavis@example.com","157248.51","Prospect","54","246.0"
"1314","Alec","Jennings","Other","32","8978578851","hartvictor@example.com","94661.08","Buyer","20","320.0"
"1315","Jose","Adams","Female","29","+1-904-939-4616x222","ryansmith@example.com","16341.94","Prospect","28",""
"1316","Kimberly","Moody","Male","30","7264028465","zimmermanbriana@example.com","198998.93","Renter","48","285.0"
"1317","Amber","Stokes","Female","51","299-433-9745x391","amberhawkins@example.com","16267.21","Prospect","2","366.0"
"1318","Christopher","Fowler","Female","57","743-537-3609x0857","cmorrison@example.com","140531.87","Renter","13","76.0"
"1319","Karen","Garcia","Other","73","001-734-429-0024x927","kennethramsey@example.net","196817.39","Prospect","4","96.0"
"1320","Christian","Jones","Male","26","(216)376-0896","graypatricia@example.com","51640.12","Prospect","27","360.0"
"1321","William","Howell","Female","67","224.625.6582x93854","connie03@example.net","32738.63","Investor","3","175.0"
"1322","Andrea","Lee","Female","51","646.869.0814","taylorjennifer@example.com","28670.06","Prospect","15","291.0"
"1323","Vanessa","White","Male","53","+1-331-253-0707","janice78@example.com","64138.65","Buyer","28","221.0"
"1324","Sherry","Jones","Female","55","4836345129","joshua18@example.org","24703.93","Buyer","18","383.0"
"1325","James","Crawford","Other","46","514.774.2507x43820","santosleah@example.com","139971.46","Prospect","8","179.0"
"1326","William","West","Other","61","550-805-3576x03673","adamsteresa@example.com","17146.9","Investor","29","283.0"
"1327","Juan","Carney","Female","21","001-516-832-9566x14824","amy17@example.net","104337.31","Renter","19","297.0"
"1328","Fernando","Cole","Male","50","(677)330-6146x017","uparker@example.org","199355.89","Investor","29","44.0"
"1329","Bryan","Chandler","Other","34","(956)583-5962","ywoods@example.com","163724.2","Investor","59","234.0"
"1330","Jorge","Anderson","Other","62","871-745-1374x0282","lmaynard@example.net","124967.79","Prospect","9","378.0"
"1331","Jeffrey","Contreras","Female","66","556.927.5454x0349","christine53@example.com","64719.46","Prospect","27","352.0"
"1332","Diane","Fuller","Other","61","(620)994-7054","thoward@example.net","126659.69","Investor","51","167.0"
"1333","James","Stanley","Male","59","001-701-487-6927x04388","wbrown@example.net","107773.09","Renter","19","279.0"
"1334","Zachary","Nelson","Other","25","+1-443-602-9973x8544","moorepenny@example.com","88086.26","Prospect","9","14.0"
"1335","Lori","Nichols","Male","30","2469886989","qgonzalez@example.net","30488.52","Prospect","7","332.0"
"1336","Grant","Martin","Female","51","771.815.7873x781","combsrichard@example.org","177887.82","Investor","16","33.0"
"1337","Joy","Lewis","Other","23","813.887.3140x3191","tcamacho@example.org","92708.01","Buyer","23","377.0"
"1338","Roger","Collins","Female","42","+1-669-988-9676x21822","davidsnyder@example.net","42951.39","Renter","12","349.0"
"1339","Theresa","Hebert","Other","22","(470)771-6714x89579","sherrera@example.org","76713.07","Buyer","22","146.0"
"1340","James","Stewart","Male","59","(598)900-9341","johnadams@example.com","85755.3","Renter","8","213.0"
"1341","Timothy","Wiggins","Male","51","001-911-355-8221x81951","hayesanthony@example.com","166369.89","Investor","22","327.0"
"1342","Thomas","Simmons","Female","69","+1-693-413-1645x38336","marcus03@example.com","148054.8","Buyer","50","375.0"
"1343","John","Benson","Other","37","001-621-701-2546x7591","oruiz@example.org","155014.45","Renter","55","279.0"
"1344","Jacqueline","Castillo","Other","58","(768)625-8320x143","paul36@example.com","7151.1","Buyer","46",""
"1345","Christina","Robertson","Female","71","368.263.6444","mgalvan@example.org","86150.03","Prospect","54","312.0"
"1346","Kristen","Villarreal","Male","26","001-439-320-6042x94299","mendezgregory@example.com","98862.11","Buyer","53","213.0"
"1347","Jose","Lewis","Male","52","001-450-369-7820x99387","taylorandrew@example.net","8742.49","Buyer","11","248.0"
"1348","Edward","Vargas","Male","75","339.890.1505x95476","sharptiffany@example.net","55663.58","Renter","59","111.0"
"1349","Austin","Young","Male","66","500-854-6801x3143","sextontristan@example.org","153256.52","Investor","46","152.0"
"1350","Jacob","Moss","Other","51","315-949-5992","carlsonmegan@example.net","31736.39","Buyer","10","257.0"
"1351","Lauren","Williams","Female","41","436-241-7659","tiffany48@example.net","109385.48","Renter","8","360.0"
"1352","James","Sanders","Male","48","001-501-868-0115","hansonkelly@example.net","46964.37","Prospect","50","319.0"
"1353","Kevin","Welch","Male","35","849.273.2009","watsonmatthew@example.net","7363.55","Prospect","22","72.0"
"1354","Tracey","Gibbs","Other","30","(632)956-2488x880","bakerjoshua@example.net","52034.28","Buyer","18","116.0"
"1355","Mark","Kelly","Other","68","669-332-4057","buckariel@example.com","195295.38","Prospect","24","248.0"
"1356","James","Garcia","Other","35","2387916677","charlesromero@example.com","161299.74","Renter","49","311.0"
"1357","Erica","Jefferson","Other","46","(480)743-9429x0088","timothy39@example.net","192117.45","Renter","9","336.0"
"1358","Lori","Stephens","Female","46","270.737.7312","sbradley@example.com","100131.54","Prospect","58","160.0"
"1359","April","Harris","Other","70","2747878134","glassalexis@example.org","26398.56","Investor","2","152.0"
"1360","Julia","Spencer","Male","69","761.670.0048","cummingskelli@example.net","111852.1","Buyer","46","338.0"
"1361","Derek","Lee","Other","24","881-409-4525x539","meagan61@example.com","93603.58","Buyer","22","87.0"
"1362","Joseph","Zuniga","Female","69","+1-698-370-1093x21529","hdrake@example.org","169649.63","Renter","28",""
"1363","Cole","Rosales","Female","68","832.640.9652x61216","rangelmegan@example.org","24126.1","Buyer","43","398.0"
"1364","Aaron","Brown","Other","29","001-933-501-6796x556","jeffreyacosta@example.org","100207.02","Buyer","41","291.0"
"1365","Paul","Parker","Other","53","734-546-2280x7490","cooperchristina@example.org","34259.49","Investor","27","131.0"
"1366","Christina","Berger","Other","64","001-442-381-6836x2577","gravestracy@example.com","68311.81","Investor","47","306.0"
"1367","Justin","Glass","Female","42","7597157981","christopher49@example.com","148784.63","Buyer","53","69.0"
"1368","Jennifer","Tyler","Other","59","(996)543-5221","andreathomas@example.net","97823.54","Renter","45","132.0"
"1369","Timothy","Day","Female","61","(998)402-0291","gedwards@example.net","78298.22","Renter","57","204.0"
"1370","Deborah","Ball","Other","70","(604)757-8131","xtaylor@example.org","81922.87","Prospect","45","102.0"
"1371","Bruce","Brown","Other","45","(341)630-0113","tturner@example.org","94592.12","Renter","57","80.0"
"1372","Christopher","Wright","Male","22","+1-878-205-5922x7702","anna69@example.net","158078.23","Investor","25","297.0"
"1373","Thomas","Silva","Other","67","872.656.9641x13507","shayes@example.com","178956.51","Renter","34","202.0"
"1374","Jasmine","Lee","Female","33","001-668-900-7119","brandon52@example.org","191290.26","Buyer","33","208.0"
"1375","Brandon","Jones","Female","53","604.522.5933x2381","danieljacobson@example.org","158446.16","Investor","49","251.0"
"1376","Ryan","Sullivan","Male","21","+1-774-346-9707x119","wilsontroy@example.com","66504.34","Buyer","57","333.0"
"1377","David","Aguilar","Other","57","871.655.8602","jasonberg@example.net","139186.27","Investor","16","352.0"
"1378","Mary","Morgan","Female","66","284.769.3714x78750","esims@example.com","90332.61","Prospect","33",""
"1379","Allison","Chen","Other","23","500-927-4894x244","richardpatterson@example.org","54660.77","Investor","17","247.0"
"1380","Justin","Ryan","Other","42","(571)618-8161x8277","lford@example.com","168969.96","Buyer","4","313.0"
"1381","Samuel","Holmes","Other","27","752-673-3188x1567","weisskylie@example.com","12493.14","Prospect","20","219.0"
"1382","Courtney","Baxter","Other","20","(657)797-0790x770","tanya00@example.org","180843.59","Prospect","22","46.0"
"1383","Todd","Garcia","Other","57","712-872-5921x298","qvazquez@example.org","94988.11","Renter","23","79.0"
"1384","Michael","Peterson","Female","62","+1-625-417-7485x6526","jason42@example.net","129254.29","Renter","46","119.0"
"1385","Julie","Casey","Other","67","8222041064","vmartin@example.org","133574.01","Renter","7","93.0"
"1386","Jennifer","Finley","Other","57","+1-214-287-6096x73725","vickiemccann@example.net","179547.96","Renter","53","324.0"
"1387","Ashley","Price","Female","49","+1-332-705-0650x696","joseph52@example.org","129150.59","Buyer","10","290.0"
"1388","Randy","Carpenter","Female","73","211-600-2089x676","mezarobert@example.org","124717.05","Prospect","6",""
"1389","Sonya","Davis","Male","47","(217)751-9679x296","fgomez@example.com","17997.15","Renter","31","35.0"
"1390","Erika","Lewis","Female","24","(920)970-4310","gabrielhoffman@example.com","106089.56","Investor","44","195.0"
"1391","Christine","Avery","Female","57","989-936-7428x60176","rebeccahines@example.net","34282.96","Prospect","56","61.0"
"1392","Brian","Garcia","Other","51","705.429.2383","jasonsnyder@example.org","148799.58","Prospect","29","278.0"
"1393","Joseph","Flynn","Female","66","6638244896","ramirezdaniel@example.net","104883.27","Prospect","53","9.0"
"1394","Gary","Garcia","Male","52","001-455-342-7933x9970","ellen16@example.net","137644.42","Renter","32","290.0"
"1395","Maria","Chang","Female","28","276-610-2965x4419","tracycamacho@example.org","13126.22","Buyer","45","34.0"
"1396","Christine","Perry","Female","50","4506356237","xcontreras@example.com","21534.44","Buyer","48","6.0"
"1397","Tina","Stokes","Other","43","8487511990","ldennis@example.org","144683.06","Buyer","39","362.0"
"1398","Emily","Washington","Female","27","411-978-5125","lauraperkins@example.com","19056.45","Buyer","24","218.0"
"1399","Candice","Raymond","Female","22","001-822-392-5384x18757","rsullivan@example.com","18895.06","Renter","8","116.0"
"1400","Evan","Santiago","Female","43","(688)236-6079x833","jessicalang@example.com","7361.15","Investor","19","174.0"
"1401","William","Long","Male","70","+1-215-992-6686x6808","robert30@example.org","191517.77","Renter","10","327.0"
"1402","Brandon","Cain","Other","46","250.593.6047x0928","shaunmiller@example.org","148814.13","Buyer","60","383.0"
"1403","Evelyn","Robinson","Female","38","647.727.9392x2689","eric62@example.net","73884.02","Renter","12","345.0"
"1404","John","Daniel","Other","51","469.383.2407","cheryl16@example.org","62824.44","Buyer","8","206.0"
"1405","Elizabeth","Johnson","Female","24","409.688.0409x33627","mark22@example.com","73192.13","Buyer","27","172.0"
"1406","Michael","Green","Other","39","(773)227-2221x5532","longmichelle@example.org","156057.44","Prospect","58","98.0"
"1407","Kimberly","Lopez","Female","50","445.611.6516x086","natasha33@example.net","133967.27","Renter","49",""
"1408","Ronald","Li","Other","60","9573529664","huntjason@example.org","41113.14","Prospect","49","156.0"
"1409","Dominique","Chavez","Other","48","791.291.8465","bpineda@example.net","38951.32","Renter","56","298.0"
"1410","Heather","Hodge","Female","25","916-876-5599x91966","yangdevin@example.com","24187.15","Prospect","25","45.0"
"1411","Joshua","Torres","Female","41","001-695-314-3704x342","mmoore@example.org","133759.03","Buyer","43","381.0"
"1412","Tyler","Harrison","Female","67","542-322-1242x197","rangeljonathan@example.org","154052.67","Investor","42",""
"1413","Dalton","Murphy","Male","65","5295583850","thomasjohnson@example.com","56684.05","Buyer","37","248.0"
"1414","Jared","Blanchard","Other","39","335-363-4317","zhall@example.org","9084.27","Buyer","42","212.0"
"1415","Kathleen","Green","Male","32","+1-415-443-3825x4176","sandersamber@example.net","21023.48","Buyer","37","193.0"
"1416","Stacey","Vargas","Male","68","001-345-380-2845x7186","xmanning@example.com","193732.71","Prospect","33","385.0"
"1417","Candice","Gonzalez","Male","27","953-665-1338x6136","gmiller@example.com","62611.73","Renter","2","66.0"
"1418","Margaret","Flores","Male","35","437.907.3671","timothy69@example.com","154998.51","Prospect","6","339.0"
"1419","Sylvia","Ballard","Other","58","(917)489-4069","jgriffin@example.org","126809.4","Investor","26","227.0"
"1420","Joshua","Spencer","Male","51","(993)719-1678","fvaughn@example.com","79478.23","Buyer","22","149.0"
"1421","Alexis","Maxwell","Male","46","792-255-3175","peter16@example.org","45109.02","Buyer","56","196.0"
"1422","Kenneth","Young","Female","44","001-840-239-7267x5457","christopher25@example.net","28670.35","Investor","6",""
"1423","Karen","Jensen","Male","54","(336)503-8552x8823","christinefrey@example.com","124927.53","Renter","19",""
"1424","William","Shannon","Male","36","735-885-9919x7763","donaldmarquez@example.net","156053.59","Buyer","10","83.0"
"1425","Vanessa","Perez","Female","63","001-863-766-2871x171","tammypeterson@example.com","130561.33","Renter","4","240.0"
"1426","Michael","Lee","Female","31","850-569-8958x294","lawsonjessica@example.net","108408.92","Buyer","46",""
"1427","Edward","Cook","Female","44","001-341-679-3943x149","reneekelly@example.com","13180.49","Buyer","21",""
"1428","Jennifer","Irwin","Female","40","7969762428","antonio05@example.org","193855.31","Investor","25","349.0"
"1429","Julie","Holt","Male","23","+1-970-735-4766x3077","estradaaaron@example.org","160749.27","Renter","16","311.0"
"1430","Randall","Rios","Other","57","001-319-340-7234x61504","jwilliams@example.net","62100.3","Renter","32","186.0"
"1431","Edward","Williams","Other","44","(751)239-0029","loganclayton@example.com","196094.21","Buyer","18",""
"1432","Jonathan","Craig","Female","49","529.290.5552x378","christie75@example.com","122366.91","Prospect","5","173.0"
"1433","Jacqueline","Carter","Male","46","(884)742-6333x3884","duncanbobby@example.net","118572.42","Renter","59","379.0"
"1434","Kelly","Gonzalez","Male","37","2828413016","doris49@example.org","150874.27","Buyer","16","316.0"
"1435","James","Fowler","Other","61","001-534-217-7334","urodriguez@example.org","163295.11","Renter","20","216.0"
"1436","Marilyn","Garcia","Female","48","+1-521-360-6392","omurray@example.net","133013.33","Buyer","55","251.0"
"1437","Adriana","Leonard","Other","33","+1-708-902-3883x69702","john56@example.com","29978.67","Renter","24","202.0"
"1438","Joseph","Brown","Male","70","593-854-7286","kevinsmith@example.org","70962.16","Renter","35","142.0"
"1439","Jesse","Park","Other","48","+1-220-231-7591x450","christydiaz@example.com","185976.31","Buyer","1","342.0"
"1440","Dillon","Jacobson","Female","73","+1-539-453-9106x733","ucruz@example.org","48800.04","Investor","42","11.0"
"1441","Stacy","Phillips","Male","23","+1-702-749-6689x92385","anthonysmith@example.org","77572.57","Prospect","18","232.0"
"1442","Tina","Lyons","Female","73","001-654-244-8479x207","daniel87@example.org","89254.99","Prospect","23","357.0"
"1443","Teresa","Gregory","Other","33","(717)675-9902","audreyjohnson@example.org","90683.97","Investor","3","8.0"
"1444","Gregory","Vazquez","Other","54","903-472-8102","lisa75@example.com","124523.22","Buyer","20",""
"1445","Nicole","Wilson","Female","64","(337)900-7963x30225","ijordan@example.net","188899.79","Buyer","54",""
"1446","Cheryl","Wilson","Other","55","(774)762-1334","daniellearroyo@example.com","51935.08","Investor","57","147.0"
"1447","Sharon","Sanders","Male","59","692-695-9099","christensenvernon@example.org","28692.77","Investor","57","275.0"
"1448","Kathleen","Patterson","Female","60","878.625.6485","lkim@example.com","43506.75","Investor","49","288.0"
"1449","Rachel","Morris","Female","37","870.651.8650x6799","carl59@example.net","177950.36","Renter","43","90.0"
"1450","Adam","Jensen","Female","33","268-270-4264x69795","haley60@example.net","130933.11","Prospect","39","94.0"
"1451","Stephanie","Price","Male","64","428.450.4162x75020","gregory23@example.net","60751.82","Renter","42","398.0"
"1452","Alexander","Carpenter","Male","58","+1-944-362-7635x14874","ellen29@example.com","164109.65","Prospect","1","387.0"
"1453","Joshua","Molina","Male","63","+1-693-385-3358","ogarza@example.com","172967.15","Renter","27","210.0"
"1454","Sandra","Brewer","Other","65","+1-352-328-7512x090","wcontreras@example.net","170070.3","Prospect","49","127.0"
"1455","Stephen","Miranda","Other","25","314-296-3360","elizabeth45@example.net","184190.67","Buyer","35",""
"1456","Karen","Reid","Other","48","797-540-0597","rhonda45@example.net","54187.0","Buyer","23","342.0"
"1457","Jill","Jackson","Female","72","8427084182","ashley78@example.com","152233.18","Investor","25","16.0"
