customer_id,first_name,last_name,gender,age,phone,email,avg_income,customer_type,segment_id,employee_id
566,Reginald,Weiss,Female,42,(978)868-0055x126,danielle94@example.org,74356.18,Prospect,3,265.0
567,Tammy,Sexton,Female,54,(570)656-1465,gregory04@example.org,145213.95,Prospect,30,371.0
568,Christopher,Cohen,Male,54,(774)271-5203x51919,robert13@example.org,62938.73,Prospect,9,283.0
569,Leslie,Phelps,Other,60,408-914-3229x87663,chandavid@example.org,115448.9,Prospect,41,309.0
570,Amy,Smith,Other,60,4893170052,michael49@example.com,97829.83,Investor,34,253.0
571,Michael,George,Other,50,527-202-5996x11435,sheri07@example.com,134415.88,Renter,59,103.0
572,Jessica,Harmon,Female,48,(913)606-1092x216,linda37@example.org,187681.8,Investor,52,
573,Justin,Griffin,Female,29,(504)331-9274,robertjenkins@example.com,147851.56,Buyer,27,59.0
574,Melissa,Thompson,Male,72,461.665.5806,vnguyen@example.org,46913.37,Investor,1,193.0
575,Robert,Bentley,Male,54,2362702751,rebecca68@example.com,11080.71,Prospect,19,166.0
576,Bobby,Riley,Male,39,771-512-1816x79323,kathleenellison@example.org,56141.49,Prospect,49,170.0
577,Crystal,Wood,Male,58,349.551.6570x79432,hernandezgregory@example.net,121040.2,Buyer,52,75.0
578,Joseph,Brady,Female,32,251-790-2041x15488,williamsjeffrey@example.com,15028.03,Prospect,36,117.0
579,Peter,Diaz,Other,30,636.533.0575,dhaynes@example.org,101791.42,Prospect,26,53.0
580,Becky,Fernandez,Female,34,916-243-7702x1704,fuentesmatthew@example.net,121384.36,Buyer,54,119.0
581,Morgan,Jackson,Other,35,+1-933-797-1785x68176,gomezcody@example.net,70177.56,Investor,28,246.0
582,Joel,Norris,Other,67,001-830-510-5591,jenniferjones@example.net,155327.88,Investor,19,258.0
583,Jason,Preston,Male,74,770-589-4406x5452,stuart76@example.com,25786.66,Renter,27,22.0
584,Adam,Green,Other,27,(307)485-6227,ijohnson@example.net,19651.87,Prospect,9,74.0
585,Diane,French,Other,37,518-868-0109,matthewscarlos@example.com,146996.81,Prospect,40,157.0
586,Megan,Smith,Male,21,+1-417-200-3276,sarah87@example.com,101620.81,Buyer,13,90.0
587,Madeline,Rosales,Male,31,3143972682,ronald96@example.com,139238.47,Investor,35,
588,Ryan,Maynard,Female,65,735.395.6919x220,michealallen@example.net,89791.33,Buyer,18,
589,Mary,Peck,Male,29,+1-674-889-2500x75167,ilopez@example.org,53048.4,Prospect,15,
590,Andrea,Simon,Female,46,774.687.4779x3599,amandawatson@example.net,164724.95,Prospect,14,101.0
591,Beth,Harrison,Male,64,825-620-1930,hbowman@example.org,160886.1,Investor,24,163.0
592,Patrick,Henry,Male,68,001-519-269-9335,courtneysanchez@example.net,140465.81,Buyer,6,357.0
593,Timothy,Robinson,Male,45,268-428-7533x55262,kimberly74@example.com,58068.3,Prospect,18,323.0
594,William,Wilson,Female,73,+1-926-599-3451,laurentaylor@example.org,120094.98,Prospect,12,24.0
595,Christopher,Newman,Other,27,965.303.9475x05577,eturner@example.org,75389.91,Renter,54,
596,Elizabeth,Lewis,Male,48,+1-453-953-8115x7509,brendannelson@example.org,22858.5,Buyer,25,320.0
597,Jessica,Lopez,Male,67,001-557-356-2943,yherrera@example.com,183876.15,Renter,13,161.0
598,Tiffany,Drake,Female,63,+1-655-606-9439,brownjennifer@example.org,31679.63,Investor,31,125.0
599,Kevin,Hodge,Male,66,001-397-849-3549x21018,lewiseric@example.net,190296.28,Buyer,11,248.0
600,Brenda,Wood,Female,60,738-848-1115x70347,daymonica@example.com,91971.13,Renter,17,172.0
601,Justin,Fitzpatrick,Other,23,+1-726-624-5546x20213,sdean@example.org,41100.92,Renter,24,380.0
602,Douglas,Wright,Female,60,707-617-3434x6609,ujennings@example.net,110670.68,Investor,8,46.0
603,Brent,Williams,Female,70,898.510.7951,dennis41@example.net,175224.44,Buyer,1,11.0
604,Gregory,Gaines,Male,35,(241)775-6168,fking@example.net,147783.85,Buyer,26,330.0
605,Jessica,Solomon,Female,64,313-733-6650x285,uhorton@example.net,162279.42,Renter,38,327.0
606,Darryl,Lucas,Male,25,657-482-9052,christopherrichards@example.org,133462.76,Renter,24,320.0
607,Dawn,Garcia,Other,63,529-799-4814x1401,lvalenzuela@example.org,139993.93,Investor,32,
608,Beverly,Mitchell,Male,60,(965)620-1201,hernandezchristine@example.net,170593.15,Buyer,60,314.0
609,Deborah,Miles,Other,29,(998)488-6659x48182,wrightpaul@example.net,53685.26,Buyer,23,256.0
610,Mark,Lawson,Female,34,364-249-1532,garciabryan@example.com,100437.87,Investor,9,175.0
611,Nicole,Robinson,Other,48,(668)823-4284x022,sherriwoods@example.org,48135.84,Renter,52,382.0
612,Crystal,Duarte,Female,44,(802)953-4238,lithomas@example.org,197595.26,Renter,2,278.0
613,Larry,Taylor,Female,22,001-439-387-6674x0877,colematthew@example.com,189091.57,Prospect,17,386.0
614,Megan,Williams,Other,54,630.951.0972,melvinwhite@example.com,12688.23,Prospect,36,76.0
615,Keith,Brown,Other,31,001-589-339-2763x9852,lauradixon@example.org,142587.16,Investor,13,216.0
616,Rebecca,Wong,Female,49,+1-527-386-8070x42357,beth11@example.net,185423.42,Renter,21,300.0
617,Ronald,Lane,Female,29,(213)953-4705,simpsonnicholas@example.net,40212.19,Investor,5,197.0
618,Angelica,Ellison,Female,54,894-499-9635x7686,youngsarah@example.com,115749.32,Prospect,53,60.0
619,Rhonda,Howard,Other,60,+1-348-545-4225x955,jeannewton@example.net,183520.22,Prospect,1,323.0
620,Carlos,Phillips,Other,21,001-963-651-1096,daniel36@example.org,11619.47,Investor,47,20.0
621,Richard,Kelly,Female,35,+1-605-404-1737x223,fcline@example.net,140996.95,Buyer,50,243.0
622,Kristin,Owens,Female,72,9323381281,michaelvalencia@example.net,62983.06,Renter,43,201.0
623,Scott,Fleming,Other,51,001-352-311-2759x6373,catherine33@example.org,185257.26,Renter,34,275.0
624,Rachael,Davies,Female,40,262.530.6594x00381,xevans@example.net,194356.36,Investor,40,70.0
625,Christopher,Johnson,Other,53,3219824140,taylorjose@example.com,189131.97,Buyer,8,
626,Bryan,Walters,Male,28,487.232.1499x9703,jacob47@example.com,97471.77,Buyer,3,353.0
627,Jason,Harris,Male,51,221-606-5100x4601,gonzalezjimmy@example.com,173098.32,Buyer,13,
628,Matthew,Mcgee,Female,61,001-742-807-2239,fanderson@example.com,169687.13,Prospect,3,218.0
629,Nicholas,Norman,Other,64,001-989-789-8787x767,robinsontimothy@example.net,67224.59,Investor,34,245.0
630,Charles,Clarke,Other,34,+1-981-589-3972x048,hilldaryl@example.com,166638.52,Buyer,4,113.0
631,Luis,Stevenson,Other,33,(281)573-4188x07964,baileytodd@example.com,12216.49,Prospect,1,397.0
632,William,Harvey,Male,73,001-618-653-6205,katiesilva@example.com,121272.63,Prospect,60,381.0
633,Christopher,Elliott,Female,23,306-738-5670x207,stephendouglas@example.org,49851.72,Prospect,52,253.0
634,Brian,Woodard,Other,70,(955)935-4407x896,dawnmerritt@example.org,28510.54,Buyer,53,114.0
635,Theresa,Lloyd,Other,37,001-600-872-0409x47112,wattsmichael@example.com,20005.87,Buyer,53,241.0
636,Amanda,Smith,Female,73,610-448-6671x864,smartinez@example.com,140776.31,Buyer,47,
637,Madison,Woodward,Male,26,3499867110,oosborne@example.org,71275.62,Renter,14,191.0
638,Eric,Ford,Male,32,8448307324,qsandoval@example.net,146329.52,Renter,35,123.0
639,Lisa,Shelton,Other,31,001-430-643-8177x99899,kskinner@example.com,17744.49,Prospect,37,246.0
640,Tanner,Campbell,Other,69,711.830.1864x32314,collin12@example.com,66481.62,Investor,48,
641,Michael,Miller,Other,64,600.234.3743x2567,jason25@example.org,110200.8,Prospect,44,160.0
642,Nancy,Powers,Male,30,211.454.1119,graytracy@example.org,159191.02,Prospect,57,
643,Jillian,Banks,Male,62,400.852.2144,pvaldez@example.net,67156.74,Prospect,33,98.0
644,Karen,Velasquez,Other,40,+1-742-656-1161,jessica61@example.net,127048.82,Investor,60,106.0
645,Joshua,Wilcox,Other,46,637-658-2682x95081,whitejames@example.org,177765.66,Prospect,55,116.0
646,Michael,Wood,Other,40,258.703.5288,howetyler@example.org,125093.32,Renter,53,297.0
647,Monique,Moran,Female,33,919.973.5442x52477,justin49@example.com,50427.1,Investor,37,205.0
648,Joseph,Matthews,Female,48,4468400606,amy27@example.com,9758.15,Buyer,24,157.0
649,Linda,Lang,Other,38,279.638.5460x9121,mcdonaldmichele@example.com,174669.28,Buyer,47,
650,Lisa,Gomez,Male,39,596.401.6099,taylor79@example.org,9147.54,Investor,34,
651,Randy,Taylor,Female,74,+1-617-543-1603x25039,stacie27@example.net,175566.83,Buyer,15,35.0
652,Ashley,Moore,Female,64,761.679.4964,jennifer57@example.net,108142.74,Renter,50,346.0
653,William,Wilson,Female,49,631.274.2718x322,jasonhanna@example.com,188118.2,Renter,7,
654,Michelle,Rocha,Other,43,361.376.4040x4655,andreahall@example.org,160762.73,Renter,9,61.0
655,Susan,Hanna,Female,71,(702)428-9207x459,scottvelazquez@example.com,199597.15,Buyer,15,57.0
656,Tracy,Norton,Male,56,(539)435-4337,nmeyer@example.net,73388.8,Buyer,37,130.0
657,Robert,Francis,Female,70,(915)910-0260,carloslee@example.net,154601.72,Renter,47,92.0
658,Courtney,Mckay,Other,64,001-586-396-5371x557,kellyadam@example.net,83376.53,Buyer,32,348.0
659,Anita,Jones,Male,39,530.395.0793x377,cherylzhang@example.com,98575.75,Prospect,39,254.0
660,Shelly,Harmon,Female,23,250.927.5908x26800,geraldcastro@example.net,127363.57,Investor,6,325.0
661,Tim,Savage,Female,47,001-518-594-5239x59602,hesslisa@example.net,175367.04,Buyer,57,344.0
662,Zachary,Marshall,Other,34,(217)857-9032x308,mercadojustin@example.org,196896.28,Buyer,56,320.0
663,Steven,Smith,Female,60,001-941-730-0788x6758,felicia50@example.net,154813.32,Buyer,41,324.0
664,Matthew,Mullins,Female,22,450-949-7236x6946,waltermoses@example.org,86464.52,Renter,20,194.0
665,Amber,Martinez,Male,64,001-820-643-8450x46217,sarahjacobs@example.org,87164.62,Renter,21,183.0
666,Michele,Strong,Female,66,866-774-0788,sean91@example.org,148828.55,Prospect,4,270.0
667,Brian,Brewer,Other,56,(772)564-1879x39789,ekennedy@example.org,51561.54,Buyer,49,230.0
668,Joshua,Lewis,Female,38,964-259-8243,scott40@example.com,26542.45,Renter,15,147.0
669,Courtney,Harris,Female,25,(518)475-6926x920,vbenton@example.com,74151.32,Buyer,9,98.0
670,David,Diaz,Male,36,321.723.0085x7895,donaldtorres@example.com,61011.6,Prospect,36,130.0
671,Kimberly,James,Other,69,2985057836,harrisrenee@example.org,62780.08,Renter,33,148.0
672,Lori,Cantrell,Other,50,+1-965-932-9856x8499,doylelaurie@example.com,50553.51,Renter,49,
673,Bradley,Jimenez,Other,61,(614)533-7004x9174,fcastro@example.net,13208.17,Renter,32,128.0
674,Jessica,Mckenzie,Other,67,(638)776-2157x7405,hpatterson@example.org,8485.42,Renter,36,241.0
675,Kelly,Ryan,Female,37,941.442.7853x1419,qclark@example.net,197605.87,Investor,16,
676,Ashley,Miller,Male,56,(723)239-9821,murraylynn@example.org,88415.76,Buyer,44,399.0
677,Michelle,Taylor,Female,47,001-604-348-4567x715,ysantos@example.com,79943.7,Investor,43,137.0
678,Adrian,Stewart,Other,42,+1-993-891-1645,qknapp@example.com,137531.22,Buyer,13,90.0
679,Karen,Ross,Female,30,(276)766-4760x852,brendacollins@example.com,47559.51,Prospect,50,82.0
680,Sara,Jones,Male,48,(904)499-8878x298,vward@example.com,190242.43,Renter,40,
681,Donald,Smith,Male,43,985-506-9298,rglover@example.org,158337.28,Buyer,13,276.0
682,Bryan,Mcbride,Male,23,(346)663-9032,briandavis@example.net,22435.15,Renter,8,304.0
683,James,Knight,Female,72,830.711.1840,warren55@example.net,86428.25,Buyer,56,352.0
684,Tyrone,Watson,Male,71,001-945-629-6151x436,shawn83@example.com,176428.07,Investor,22,281.0
685,Charles,Chavez,Female,21,001-883-887-1355,pmcpherson@example.net,189222.74,Renter,29,167.0
686,Valerie,Morton,Male,33,+1-495-786-4178,smckee@example.org,96143.29,Investor,48,201.0
687,Carol,Brady,Other,59,462-546-9476,rsolis@example.net,124615.22,Renter,36,173.0
688,Justin,Reynolds,Male,62,(217)497-3679x901,mli@example.org,37571.62,Prospect,45,283.0
689,Erin,Shea,Other,62,620-738-7212x15190,tjackson@example.net,198277.88,Buyer,38,389.0
690,Joseph,Barker,Female,23,(501)765-6633,boydkeith@example.net,50175.98,Renter,17,13.0
691,David,Anderson,Female,59,781.640.3075,chamberspatricia@example.org,188832.7,Buyer,51,282.0
692,Donald,Campbell,Male,20,235-907-4509x3328,taylorjoseph@example.com,131681.1,Prospect,30,261.0
693,Sarah,Harris,Other,62,7905771823,katherineburns@example.net,123508.68,Investor,43,64.0
694,Dawn,Burns,Female,21,(754)776-1727x573,angela14@example.com,104974.26,Prospect,56,
695,Sharon,White,Other,52,(966)215-3939x2942,suzannereed@example.net,49980.61,Buyer,15,120.0
696,Corey,Dyer,Other,51,739.406.2798,lisa73@example.org,39422.97,Buyer,58,87.0
697,Janet,Collier,Female,52,329-490-3719,preed@example.net,47994.81,Buyer,12,27.0
698,Heather,Cox,Female,53,314.221.1622x065,lovemary@example.org,41355.46,Investor,3,52.0
699,Phillip,Mcdowell,Male,67,(244)243-2969x1422,ksoto@example.com,157018.97,Buyer,32,127.0
700,Raymond,Mason,Female,42,527-780-8785x71093,benjaminwilliams@example.org,73274.43,Investor,23,276.0
701,Rachel,Wade,Male,37,825.786.7754,kmartinez@example.net,16279.32,Investor,16,182.0
702,Dominique,Maynard,Male,72,+1-603-344-6332x4656,kenneth63@example.com,193975.01,Investor,57,124.0
703,David,Edwards,Female,41,851.785.1769,robin65@example.com,177338.25,Renter,15,3.0
704,Alexander,Floyd,Other,44,+1-333-275-2296x4842,jackclay@example.com,185911.7,Renter,6,299.0
705,Christopher,Baker,Male,56,(679)353-7237x660,douglas64@example.org,199007.03,Prospect,27,49.0
706,Brian,Montgomery,Female,58,508.713.7229x8210,larrywerner@example.org,38909.57,Prospect,20,391.0
707,Catherine,Martin,Other,33,+1-750-514-9628x4076,morsetaylor@example.org,82267.19,Renter,35,
708,Donna,Douglas,Male,63,001-876-879-0078x24466,gwendolyn36@example.net,152856.5,Renter,38,203.0
709,Lori,Frazier,Other,65,001-743-786-8250,matthewschultz@example.org,140724.02,Renter,20,278.0
710,Ashley,Sparks,Male,69,(469)923-2572x7346,lunajoseph@example.org,35009.7,Renter,28,391.0
711,James,Powers,Other,55,344.666.6105,dmiller@example.com,164087.46,Buyer,21,
712,Molly,Foster,Male,73,786.388.7924x49403,uhowell@example.com,48765.91,Buyer,12,88.0
713,Lauren,Hall,Female,46,840-588-3318x3801,taylor91@example.org,48644.43,Investor,49,89.0
714,Deanna,Tyler,Other,72,477.493.9801,jonesjason@example.net,109710.01,Investor,29,307.0
715,Kathy,White,Male,32,5235915231,rwalsh@example.org,120623.29,Renter,10,324.0
716,Erika,Carter,Other,68,5983212702,cwebb@example.org,118116.81,Investor,12,
717,Ian,Bailey,Male,59,2312775690,douglasdanielle@example.net,22839.93,Renter,39,216.0
718,Christian,Ford,Female,21,732-644-8343x87151,ntorres@example.org,176104.87,Buyer,15,277.0
719,Daniel,Bray,Male,50,2876027282,williamsjohn@example.net,56792.01,Prospect,45,325.0
720,Jennifer,Smith,Male,43,+1-834-291-2321,brookscaroline@example.net,30255.41,Prospect,46,258.0
721,Jason,Baker,Male,28,783-425-2762,hensonchristopher@example.org,178305.88,Renter,32,168.0
722,Corey,Mcdonald,Male,46,(942)383-2670x116,prattvanessa@example.com,191352.04,Investor,15,
723,Laura,Harmon,Other,67,(929)502-5153x86426,jacksonbilly@example.net,173114.89,Renter,27,39.0
724,Kent,Webb,Male,24,230-940-5319x84105,laura08@example.com,162855.63,Prospect,49,30.0
725,Warren,Martin,Other,51,267-270-3784x6797,wendysantos@example.com,132772.19,Investor,56,241.0
726,Joseph,Phillips,Female,35,4589355017,shawnlarson@example.com,112417.19,Prospect,56,160.0
727,John,Hardy,Other,58,+1-729-301-8320,waltonbryan@example.org,21962.42,Prospect,50,
728,Jonathan,Simmons,Other,45,268.401.9905,blake51@example.org,84648.38,Buyer,47,86.0
729,Emily,Little,Female,48,871-817-0648x579,crystaldavis@example.com,77674.26,Buyer,34,
730,Maria,West,Other,53,+1-390-644-8138x81901,holly76@example.com,55651.99,Prospect,57,51.0
731,Scott,Barrera,Female,55,001-252-449-6017,colekirk@example.org,146066.92,Buyer,48,
732,Sarah,Webb,Female,48,402.923.8045x347,usandoval@example.org,101695.77,Investor,13,75.0
733,Jessica,Brown,Female,38,(992)484-8987x358,nbernard@example.net,20804.01,Renter,50,349.0
734,Nancy,Lee,Male,59,+1-557-602-4093x9866,smitchell@example.com,47935.72,Renter,28,76.0
735,Derek,Gibson,Female,61,001-383-856-5239,ysullivan@example.org,138235.46,Buyer,30,350.0
736,Thomas,Cook,Male,27,834.506.2016,josephbrown@example.com,19845.52,Renter,47,182.0
737,Hayley,Anderson,Female,40,(863)445-2636x288,jamesstevens@example.com,170985.35,Buyer,26,137.0
738,Joshua,Cox,Other,57,001-614-634-4211x175,victoria57@example.net,101553.57,Renter,12,158.0
739,Keith,Hubbard,Female,25,388-742-4638,martindaniel@example.com,98714.38,Investor,57,158.0
740,Joshua,Henry,Male,65,+1-924-564-2998x724,jason99@example.net,120519.52,Buyer,45,258.0
741,Nicole,Brooks,Female,65,+1-591-653-0075x1451,lstephenson@example.net,165812.79,Investor,6,
742,Rachael,Williams,Female,65,882.645.3108x124,julianichols@example.net,72822.8,Renter,6,194.0
743,Margaret,Cruz,Male,44,(843)801-4606,swansonnicholas@example.net,137213.15,Renter,25,207.0
744,Courtney,Allen,Other,56,249.812.1879x065,atkinsonjoseph@example.org,115317.73,Renter,59,97.0
745,Michael,Smith,Male,29,225-602-3160,lopeztonya@example.org,57070.51,Buyer,11,370.0
746,Angela,Shepherd,Other,39,+1-868-332-1208,julie98@example.com,176332.85,Prospect,27,83.0
747,Donald,Johnson,Male,31,396.669.9784x200,ramirezjoseph@example.com,160498.07,Renter,19,246.0
748,Philip,May,Female,59,772.438.6159,jodi94@example.com,133398.11,Buyer,13,
749,Theresa,Keller,Female,74,001-963-979-8293x055,mkeller@example.net,170863.44,Buyer,30,180.0
750,Amanda,Decker,Male,51,(376)707-4105x9394,ingramlisa@example.org,174122.37,Renter,39,377.0
751,Ashley,Hester,Female,50,560-728-5869x66096,erica60@example.com,143130.78,Prospect,38,263.0
752,Mark,Miller,Other,58,(410)818-4262,mary41@example.net,168217.6,Buyer,29,
753,Andrew,Glover,Female,55,559-740-8593x565,lauriedavidson@example.com,141006.94,Renter,16,377.0
754,Kendra,Gallagher,Male,29,001-950-676-5573,jessica25@example.org,137627.45,Investor,4,20.0
755,George,Hahn,Male,74,001-484-667-9017x5227,kmurphy@example.org,125629.22,Investor,3,
756,Kristin,Sanders,Male,25,999-290-2038x540,castrokatherine@example.com,151779.74,Buyer,22,397.0
757,Ashley,Miller,Other,30,(742)369-5753,emmafranklin@example.com,35928.0,Investor,27,17.0
758,Nicholas,Wright,Other,64,(294)661-4262,dixondonald@example.com,176769.8,Renter,40,264.0
759,Krystal,Harris,Female,57,(711)589-7873x72826,heatherwilliams@example.org,175009.49,Buyer,30,309.0
760,Jennifer,Austin,Female,39,616.503.3308x5441,bdelgado@example.org,10703.22,Investor,6,319.0
761,Elizabeth,Rhodes,Male,72,+1-593-813-7880x2109,uhardy@example.com,166034.27,Prospect,58,120.0
762,Victor,Ellis,Female,24,273.565.7645x545,rachel81@example.net,30129.62,Prospect,54,207.0
763,Mark,Valencia,Female,64,735-511-0269x395,lynnmedina@example.net,70348.18,Investor,9,
764,Karen,Lee,Male,53,731.235.1485,yjohnson@example.com,149984.11,Renter,34,137.0
765,Andre,Taylor,Other,26,(306)874-1514x48762,anna34@example.net,36348.18,Buyer,40,
766,Derek,Terry,Other,64,001-773-902-9406,michaelestrada@example.org,164503.57,Investor,31,296.0
767,Jeremy,Salinas,Female,74,(689)337-7125x828,maria51@example.com,167266.16,Investor,28,237.0
768,Erika,Cook,Female,59,001-619-745-6446,johnsilva@example.org,103956.21,Renter,34,220.0
769,Jonathan,Schmitt,Other,51,(642)986-7855,cobbwayne@example.com,6245.24,Prospect,40,214.0
770,Kathleen,George,Other,31,(701)246-7093x672,rebeccawolfe@example.org,60972.44,Renter,32,339.0
771,Lauren,Collins,Male,32,577-307-3460,qdavis@example.com,125300.75,Buyer,46,74.0
772,Alexander,Freeman,Male,60,+1-421-564-5752x754,kathleenwebster@example.com,196331.3,Renter,2,164.0
773,Grace,Shaw,Female,46,750-966-8815,schwartzmichael@example.com,128203.64,Buyer,52,241.0
774,Erica,Miller,Other,55,(768)794-0936x36460,david61@example.org,55661.7,Renter,22,105.0
775,Jeffery,Matthews,Other,32,(432)324-5182x56961,daniellejordan@example.net,128631.11,Investor,1,253.0
776,Shannon,Stevenson,Female,24,586-397-8487x9896,dspears@example.com,110297.15,Investor,17,330.0
777,Fernando,Sims,Male,40,536-292-2591x642,andersonjuan@example.net,157069.85,Buyer,33,207.0
778,Sabrina,Miranda,Female,41,876-531-9198,pferrell@example.org,25861.22,Buyer,44,96.0
779,Mary,Cox,Female,32,(836)906-2230x635,daniellegomez@example.com,153400.44,Investor,54,15.0
780,Nathaniel,Oliver,Female,50,529-284-1040x0327,karenparker@example.net,110546.98,Buyer,60,270.0
781,Grant,Wallace,Male,50,001-463-252-3561x188,maryfernandez@example.net,192783.44,Prospect,42,
782,Megan,Vincent,Female,54,+1-395-986-2185x31112,bpope@example.org,71665.07,Prospect,58,368.0
783,Dana,Coleman,Other,46,(636)794-7281x3265,leetiffany@example.com,128361.27,Buyer,51,342.0
784,Cheryl,Love,Other,39,+1-794-403-7535x31324,lrivas@example.net,186745.48,Investor,54,192.0
785,Matthew,Li,Male,21,001-730-456-8780x7126,melinda94@example.net,24989.4,Investor,36,200.0
786,Cassandra,Mason,Female,70,(798)338-8201,brenda77@example.com,187759.56,Buyer,52,395.0
787,Joseph,Davis,Male,73,(716)657-6528x2261,prestonsusan@example.net,139137.72,Investor,10,69.0
788,Kevin,Foley,Male,54,001-343-545-7766,vcooper@example.org,18228.23,Prospect,25,246.0
789,Kimberly,Frye,Female,27,5914595678,annecurtis@example.net,63687.9,Investor,12,230.0
790,Kristen,Diaz,Female,37,001-393-760-1941x27066,robertthornton@example.com,143093.56,Buyer,46,
791,Amanda,Carney,Female,35,220.820.3388x112,bphelps@example.org,18133.37,Prospect,32,375.0
792,Scott,Blackburn,Other,33,873.944.8365,stevenscraig@example.net,118523.24,Investor,54,80.0
793,Heather,Bailey,Male,43,+1-557-543-9677x05467,longjessica@example.org,72447.2,Renter,12,
794,Brittany,Newton,Other,48,246-488-7305x88681,jason12@example.net,126078.53,Buyer,59,
795,Lauren,Henderson,Male,52,(325)647-8009x58040,umartinez@example.net,13919.7,Renter,52,173.0
796,Kristin,Mack,Other,50,7006190073,walexander@example.net,174949.68,Investor,22,398.0
797,Jesse,Parker,Male,29,343.769.3908x9413,hjimenez@example.org,194830.35,Renter,50,93.0
798,Douglas,Harris,Female,22,3543284251,gonzalezmichael@example.com,193931.18,Prospect,14,296.0
799,Michelle,Smith,Male,53,529-441-2597x9990,angelamckinney@example.net,151182.11,Buyer,46,368.0
800,Robert,Mcdonald,Other,63,(906)528-9513x40399,qmitchell@example.net,30366.82,Buyer,20,
801,Denise,Smith,Male,22,983-263-2939,paulreyes@example.net,152861.32,Investor,22,165.0
802,Garrett,Smith,Female,68,554-381-8513,hesswilliam@example.org,9794.45,Renter,2,221.0
803,Matthew,Calderon,Female,32,(477)919-2889x2030,linda40@example.com,9314.09,Investor,21,28.0
804,Wesley,Goodwin,Female,69,(930)336-0677,josephharper@example.net,68103.99,Buyer,35,89.0
805,Sarah,Gray,Female,30,571-936-4967x45145,kathy57@example.net,100285.42,Buyer,18,2.0
806,Kevin,Roman,Other,55,+1-388-325-2699x01851,jill73@example.org,155229.45,Buyer,1,244.0
807,Amy,Cooper,Other,42,576-546-7050x68098,villarrealjeffrey@example.com,138242.6,Investor,14,203.0
808,Mario,Brown,Female,65,001-475-586-0345x63338,cindy52@example.com,91951.03,Renter,18,
809,Kayla,Hayes,Other,39,615-457-8263x88032,hdavis@example.net,58357.2,Investor,11,
810,Alicia,Powers,Male,23,001-728-669-7476x23703,ccastro@example.net,199439.28,Buyer,35,153.0
811,Jacob,Rose,Male,63,001-431-592-2941,williamterry@example.com,88105.35,Buyer,31,388.0
812,Jacob,Allen,Female,25,001-341-485-4554,amber83@example.org,93020.47,Prospect,25,
813,Jose,Smith,Other,58,856.930.3282,markturner@example.net,36906.65,Prospect,12,286.0
814,Albert,Riggs,Female,39,001-886-457-1689,leekimberly@example.com,159987.86,Renter,40,108.0
815,Brian,Butler,Other,62,+1-868-256-4347,jasonray@example.com,140268.03,Buyer,46,314.0
816,Amy,Thompson,Female,68,+1-646-873-6316x330,garciaeric@example.com,48050.07,Renter,60,312.0
817,Tammy,Hernandez,Other,71,001-303-836-4908x47491,jonathanpearson@example.org,21064.3,Prospect,6,342.0
818,Michele,Frazier,Other,39,410.416.6366,michael54@example.org,137697.36,Prospect,7,159.0
819,Kelly,Smith,Male,34,+1-657-896-2295x1108,johnsonjessica@example.com,132629.69,Investor,31,44.0
820,Julie,Singh,Male,45,9266046901,james91@example.net,58285.61,Investor,59,112.0
821,Noah,Hoover,Female,40,441-306-6788x4573,lbailey@example.net,190418.39,Prospect,51,366.0
822,Joshua,Prince,Male,50,001-789-235-4407x11072,johnhopkins@example.com,34456.29,Investor,2,
823,Danielle,Curry,Male,74,(967)714-8533x31714,jonathan12@example.net,89305.29,Investor,31,162.0
824,Samantha,Cline,Other,58,001-424-292-2028x815,dillon76@example.net,189005.1,Renter,50,104.0
825,Adam,Stanton,Other,45,(969)562-5050,joshuahull@example.org,86846.83,Buyer,33,
826,Jesse,Burke,Male,61,803.425.0274,annwagner@example.com,129512.56,Investor,21,210.0
827,Kenneth,Blake,Other,45,+1-237-565-4399x94285,triciamills@example.net,82530.91,Prospect,35,162.0
828,Jonathan,Davis,Other,35,+1-763-229-0850,sharon87@example.net,58471.96,Renter,16,243.0
829,Daniel,Richards,Female,24,618-623-7721x09074,oarmstrong@example.net,196875.64,Renter,31,122.0
830,Daniel,Jones,Female,57,674-800-3456,emily73@example.com,84820.13,Prospect,53,281.0
831,Kelly,Ramirez,Other,41,(366)407-2366x0474,grantamy@example.org,179349.34,Renter,37,329.0
832,Samuel,Wheeler,Male,62,825.228.9404x39351,randyschroeder@example.com,49841.15,Prospect,12,265.0
833,Timothy,Alexander,Female,58,(866)584-8031,eharrison@example.com,46555.42,Investor,8,229.0
834,Leslie,Green,Female,72,+1-581-235-3764x2983,stephaniehines@example.com,11071.15,Renter,36,
835,John,Richardson,Other,24,001-260-388-5329x8734,kinglisa@example.com,132075.03,Buyer,20,133.0
836,Mary,Torres,Female,58,347-637-7049x90967,mackenzie65@example.net,76862.64,Investor,44,342.0
837,Timothy,Hayes,Male,62,+1-361-203-4057x368,carterdaniel@example.net,173549.86,Buyer,32,256.0
838,Tyler,Stephenson,Other,28,(394)830-7218x87716,william23@example.com,97275.93,Buyer,14,344.0
839,John,Hines,Male,62,304-485-7867,emurphy@example.net,193797.72,Prospect,49,1.0
840,Ernest,Decker,Other,44,+1-729-412-7898,barbara91@example.net,41177.48,Prospect,35,75.0
841,Natasha,Johnson,Female,63,841.558.5537x30437,morenomiguel@example.com,174381.52,Investor,13,31.0
