employee_id,employee_name,role,phone,email,project_id
354,Sara Hodges,Sales,8742645205,sara.hodges@example.com,110.0
355,Daniel Hart,Agent,387.853.5778x8116,daniel.hart@example.com,17.0
356,Adam Meyer,Manager,923-471-0672,adam.meyer@example.com,152.0
357,Kimberly Ross,Manager,516-744-8595x9224,kimberly.ross@example.com,13.0
358,Danielle Ford,Project Manager,522-587-0562x27104,danielle.ford@example.com,67.0
359,Kimberly Rivera,Project Manager,7972921583,kimberly.rivera@example.com,159.0
360,Denise Hoover,Support,(594)659-6488x31921,denise.hoover@example.com,137.0
361,Justin Martinez,Account,596.359.9949x73203,justin.martinez@example.com,80.0
362,Lisa Thomas,Project Manager,305.510.2876x7548,lisa.thomas@example.com,149.0
363,Jamie Cruz,Account,954.985.8193x2426,jamie.cruz@example.com,72.0
364,Danielle Martinez,Project Manager,(452)205-7563x98365,danielle.martinez@example.com,126.0
365,Isaac Lee,Sales,001-645-215-4809,isaac.lee@example.com,107.0
366,Maria Sanders,Sales,001-344-209-0797x727,maria.sanders@example.com,176.0
367,Louis Reeves,Support,001-622-516-1070x518,louis.reeves@example.com,164.0
368,Nancy Cook,Support,+1-652-395-8066x01382,nancy.cook@example.com,138.0
369,Andrew Franklin,Account,001-386-920-4485x157,andrew.franklin@example.com,52.0
370,Thomas White,Manager,925-390-2035,thomas.white@example.com,112.0
371,Terri Parker,Agent,+1-532-640-6424x29563,terri.parker@example.com,102.0
372,Cassandra Phillips,Account,001-274-817-5955x872,cassandra.phillips@example.com,113.0
373,Keith Chaney,Support,(654)235-8841x83437,keith.chaney@example.com,103.0
374,Kelly Welch,Agent,227.495.5969x0515,kelly.welch@example.com,21.0
375,George Wong,Agent,925-942-7820,george.wong@example.com,106.0
376,Melissa Simon,Agent,834.859.5764x0381,melissa.simon@example.com,167.0
377,Tiffany Morales,Manager,4284249839,tiffany.morales@example.com,92.0
378,Rachel Brown,Account,442-557-6270,rachel.brown@example.com,172.0
379,Elizabeth Miller,Sales,936.413.2850,elizabeth.miller@example.com,14.0
380,John Mcdaniel,Sales,001-737-667-3162x526,john.mcdaniel@example.com,18.0
381,Monica Coleman,Sales,(781)257-9039x2355,monica.coleman@example.com,107.0
382,Nicole Melendez,Manager,+1-832-473-0346x1562,nicole.melendez@example.com,92.0
383,James Nicholson,Sales,3467226817,james.nicholson@example.com,139.0
384,Ashley Huffman,Project Manager,9258298670,ashley.huffman@example.com,147.0
385,Anthony Coleman,Agent,001-819-378-5758x5126,anthony.coleman@example.com,140.0
386,George Villa,Sales,001-643-289-7607,george.villa@example.com,168.0
387,John Richardson,Agent,+1-854-265-4084x245,john.richardson@example.com,102.0
388,Edward Johnson,Account,350-486-3218,edward.johnson@example.com,167.0
389,Mackenzie Jordan,Agent,257-493-8970x155,mackenzie.jordan@example.com,10.0
390,Misty Burnett,Agent,468-615-4660,misty.burnett@example.com,150.0
391,Natalie Miller,Sales,(513)894-4988x30597,natalie.miller@example.com,87.0
392,Michael Lopez,Project Manager,609.962.4406x30624,michael.lopez@example.com,144.0
393,Vanessa Flores,Manager,930.853.1949,vanessa.flores@example.com,51.0
394,Erin Price,Account,+1-905-555-5727,erin.price@example.com,165.0
395,Carolyn Price,Sales,(709)917-8513x8544,carolyn.price@example.com,54.0
396,Alyssa Weber,Project Manager,(995)596-6048,alyssa.weber@example.com,86.0
397,Joshua Gray,Sales,416-833-1942,joshua.gray@example.com,91.0
398,Heather Robinson,Project Manager,+1-945-951-5888x636,heather.robinson@example.com,68.0
399,Tim Moore,Account,(864)808-5721,tim.moore@example.com,54.0
400,Jennifer Fields,Project Manager,+1-532-499-8199x605,jennifer.fields@example.com,140.0
